주택건설실적통계(준공)(Statistics on Housing Construction(completion)) / 주택규모별 주택건설 준공실적(월계) (201007 ~ 202509),,,,,,,
다운로드 시간 : 2025-11-16   16:03,,,,,,,
,검색기간  : 202303 ~ 202509,검색분야 : 주택,작성주기 : 매월,,,,
2023-07,기타지방,135㎡초과,681,,,,
2023-07,강원,계,277,,,,
2023-07,강원,40㎡이하,12,,,,
2023-07,강원,40~60㎡이하,28,,,,
2023-07,강원,60~85㎡이하,48,,,,
2023-07,강원,85~135㎡이하,117,,,,
2023-07,강원,135㎡초과,72,,,,
2023-07,충북,계,"2,363",,,,
2023-07,충북,40㎡이하,16,,,,
2023-07,충북,40~60㎡이하,40,,,,
2023-07,충북,60~85㎡이하,"2,089",,,,
2023-07,충북,85~135㎡이하,172,,,,
2023-07,충북,135㎡초과,46,,,,
2023-07,충남,계,"5,614",,,,
2023-07,충남,40㎡이하,4,,,,
2023-07,충남,40~60㎡이하,685,,,,
2023-07,충남,60~85㎡이하,"4,736",,,,
2023-07,충남,85~135㎡이하,107,,,,
2023-07,충남,135㎡초과,82,,,,
2023-07,전북,계,"1,017",,,,
2023-07,전북,40㎡이하,92,,,,
2023-07,전북,40~60㎡이하,35,,,,
2023-07,전북,60~85㎡이하,619,,,,
2023-07,전북,85~135㎡이하,234,,,,
2023-07,전북,135㎡초과,37,,,,
2023-07,전남,계,852,,,,
2023-07,전남,40㎡이하,8,,,,
2023-07,전남,40~60㎡이하,16,,,,
2023-07,전남,60~85㎡이하,375,,,,
2023-07,전남,85~135㎡이하,346,,,,
2023-07,전남,135㎡초과,107,,,,
2023-07,경북,계,"1,173",,,,
2023-07,경북,40㎡이하,47,,,,
2023-07,경북,40~60㎡이하,19,,,,
2023-07,경북,60~85㎡이하,929,,,,
2023-07,경북,85~135㎡이하,119,,,,
2023-07,경북,135㎡초과,59,,,,
2023-07,경남,계,"1,438",,,,
2023-07,경남,40㎡이하,15,,,,
2023-07,경남,40~60㎡이하,605,,,,
2023-07,경남,60~85㎡이하,556,,,,
2023-07,경남,85~135㎡이하,111,,,,
2023-07,경남,135㎡초과,151,,,,
2023-07,제주,계,243,,,,
2023-07,제주,40㎡이하,5,,,,
2023-07,제주,40~60㎡이하,37,,,,
2023-07,제주,60~85㎡이하,24,,,,
2023-07,제주,85~135㎡이하,68,,,,
2023-07,제주,135㎡초과,109,,,,
2023-07,세종,계,24,,,,
2023-07,세종,40㎡이하,1,,,,
2023-07,세종,40~60㎡이하,1,,,,
2023-07,세종,60~85㎡이하,,,,,
2023-07,세종,85~135㎡이하,4,,,,
2023-07,세종,135㎡초과,18,,,,
2023-08,총계,계,"35,593",,,,
2023-08,총계,40㎡이하,"4,262",,,,
2023-08,총계,40~60㎡이하,"11,542",,,,
2023-08,총계,60~85㎡이하,"14,206",,,,
2023-08,총계,85~135㎡이하,"3,443",,,,
2023-08,총계,135㎡초과,"2,140",,,,
2023-08,수도권소계,계,"22,674",,,,
2023-08,수도권소계,40㎡이하,"3,000",,,,
2023-08,수도권소계,40~60㎡이하,"8,709",,,,
2023-08,수도권소계,60~85㎡이하,"8,026",,,,
2023-08,수도권소계,85~135㎡이하,"1,980",,,,
2023-08,수도권소계,135㎡초과,959,,,,
2023-08,서울,계,"5,001",,,,
2023-08,서울,40㎡이하,764,,,,
2023-08,서울,40~60㎡이하,"1,555",,,,
2023-08,서울,60~85㎡이하,"1,474",,,,
2023-08,서울,85~135㎡이하,"1,065",,,,
2023-08,서울,135㎡초과,143,,,,
2023-08,인천,계,"2,119",,,,
2023-08,인천,40㎡이하,302,,,,
2023-08,인천,40~60㎡이하,767,,,,
2023-08,인천,60~85㎡이하,678,,,,
2023-08,인천,85~135㎡이하,117,,,,
2023-08,인천,135㎡초과,255,,,,
2023-08,경기,계,"15,554",,,,
2023-08,경기,40㎡이하,"1,934",,,,
2023-08,경기,40~60㎡이하,"6,387",,,,
2023-08,경기,60~85㎡이하,"5,874",,,,
2023-08,경기,85~135㎡이하,798,,,,
2023-08,경기,135㎡초과,561,,,,
2023-08,지방소계,계,"12,919",,,,
2023-08,지방소계,40㎡이하,"1,262",,,,
2023-08,지방소계,40~60㎡이하,"2,833",,,,
2023-08,지방소계,60~85㎡이하,"6,180",,,,
2023-08,지방소계,85~135㎡이하,"1,463",,,,
2023-08,지방소계,135㎡초과,"1,181",,,,
2023-08,기타광역시,계,"5,156",,,,
2023-08,기타광역시,40㎡이하,173,,,,
2023-08,기타광역시,40~60㎡이하,855,,,,
2023-08,기타광역시,60~85㎡이하,"3,264",,,,
2023-08,기타광역시,85~135㎡이하,424,,,,
2023-08,기타광역시,135㎡초과,440,,,,
2023-08,부산,계,265,,,,
2023-08,부산,40㎡이하,32,,,,
2023-08,부산,40~60㎡이하,18,,,,
2023-08,부산,60~85㎡이하,109,,,,
2023-08,부산,85~135㎡이하,98,,,,
2023-08,부산,135㎡초과,8,,,,
2023-08,대구,계,"4,744",,,,
2023-08,대구,40㎡이하,140,,,,
2023-08,대구,40~60㎡이하,834,,,,
2023-08,대구,60~85㎡이하,"3,145",,,,
2023-08,대구,85~135㎡이하,263,,,,
2023-08,대구,135㎡초과,362,,,,
2023-08,광주,계,39,,,,
2023-08,광주,40㎡이하,,,,,
2023-08,광주,40~60㎡이하,1,,,,
2023-08,광주,60~85㎡이하,,,,,
2023-08,광주,85~135㎡이하,29,,,,
2023-08,광주,135㎡초과,9,,,,
2023-08,대전,계,64,,,,
2023-08,대전,40㎡이하,,,,,
2023-08,대전,40~60㎡이하,1,,,,
2023-08,대전,60~85㎡이하,10,,,,
2023-08,대전,85~135㎡이하,2,,,,
2023-08,대전,135㎡초과,51,,,,
2023-08,울산,계,44,,,,
2023-08,울산,40㎡이하,1,,,,
2023-08,울산,40~60㎡이하,1,,,,
2023-08,울산,60~85㎡이하,,,,,
2023-08,울산,85~135㎡이하,32,,,,
2023-08,울산,135㎡초과,10,,,,
2023-08,기타지방,계,"7,763",,,,
2023-08,기타지방,40㎡이하,"1,089",,,,
2023-08,기타지방,40~60㎡이하,"1,978",,,,
2023-08,기타지방,60~85㎡이하,"2,916",,,,
2023-08,기타지방,85~135㎡이하,"1,039",,,,
2023-08,기타지방,135㎡초과,741,,,,
2023-08,강원,계,"1,788",,,,
2023-08,강원,40㎡이하,12,,,,
2023-08,강원,40~60㎡이하,941,,,,
2023-08,강원,60~85㎡이하,579,,,,
2023-08,강원,85~135㎡이하,166,,,,
2023-08,강원,135㎡초과,90,,,,
2023-08,충북,계,225,,,,
2023-08,충북,40㎡이하,11,,,,
2023-08,충북,40~60㎡이하,21,,,,
2023-08,충북,60~85㎡이하,29,,,,
2023-08,충북,85~135㎡이하,64,,,,
2023-08,충북,135㎡초과,100,,,,
2023-08,충남,계,"2,181",,,,
2023-08,충남,40㎡이하,700,,,,
2023-08,충남,40~60㎡이하,201,,,,
2023-08,충남,60~85㎡이하,956,,,,
2023-08,충남,85~135㎡이하,247,,,,
2023-08,충남,135㎡초과,77,,,,
2023-08,전북,계,555,,,,
2023-08,전북,40㎡이하,130,,,,
2023-08,전북,40~60㎡이하,30,,,,
2023-08,전북,60~85㎡이하,69,,,,
2023-08,전북,85~135㎡이하,90,,,,
2023-08,전북,135㎡초과,236,,,,
2023-08,전남,계,507,,,,
2023-08,전남,40㎡이하,13,,,,
2023-08,전남,40~60㎡이하,17,,,,
2023-08,전남,60~85㎡이하,314,,,,
2023-08,전남,85~135㎡이하,110,,,,
2023-08,전남,135㎡초과,53,,,,
2023-08,경북,계,307,,,,
2023-08,경북,40㎡이하,4,,,,
2023-08,경북,40~60㎡이하,18,,,,
2023-08,경북,60~85㎡이하,57,,,,
2023-08,경북,85~135㎡이하,165,,,,
2023-08,경북,135㎡초과,63,,,,
2023-08,경남,계,"1,755",,,,
2023-08,경남,40㎡이하,117,,,,
2023-08,경남,40~60㎡이하,713,,,,
2023-08,경남,60~85㎡이하,803,,,,
2023-08,경남,85~135㎡이하,73,,,,
2023-08,경남,135㎡초과,49,,,,
2023-08,제주,계,435,,,,
2023-08,제주,40㎡이하,101,,,,
2023-08,제주,40~60㎡이하,36,,,,
2023-08,제주,60~85㎡이하,106,,,,
2023-08,제주,85~135㎡이하,121,,,,
2023-08,제주,135㎡초과,71,,,,
2023-08,세종,계,10,,,,
2023-08,세종,40㎡이하,1,,,,
2023-08,세종,40~60㎡이하,1,,,,
2023-08,세종,60~85㎡이하,3,,,,
2023-08,세종,85~135㎡이하,3,,,,
2023-08,세종,135㎡초과,2,,,,
2023-09,총계,계,"25,323",,,,
2023-09,총계,40㎡이하,"3,362",,,,
2023-09,총계,40~60㎡이하,"5,916",,,,
2023-09,총계,60~85㎡이하,"12,291",,,,
2023-09,총계,85~135㎡이하,"2,455",,,,
2023-09,총계,135㎡초과,"1,299",,,,
2023-09,수도권소계,계,"10,481",,,,
2023-09,수도권소계,40㎡이하,"1,057",,,,
2023-09,수도권소계,40~60㎡이하,"2,846",,,,
2023-09,수도권소계,60~85㎡이하,"5,175",,,,
2023-09,수도권소계,85~135㎡이하,729,,,,
2023-09,수도권소계,135㎡초과,674,,,,
2023-09,서울,계,"1,939",,,,
2023-09,서울,40㎡이하,288,,,,
2023-09,서울,40~60㎡이하,"1,146",,,,
2023-09,서울,60~85㎡이하,296,,,,
2023-09,서울,85~135㎡이하,89,,,,
2023-09,서울,135㎡초과,120,,,,
2023-09,인천,계,"1,314",,,,
2023-09,인천,40㎡이하,249,,,,
2023-09,인천,40~60㎡이하,15,,,,
2023-09,인천,60~85㎡이하,904,,,,
2023-09,인천,85~135㎡이하,28,,,,
2023-09,인천,135㎡초과,118,,,,
2023-09,경기,계,"7,228",,,,
2023-09,경기,40㎡이하,520,,,,
2023-09,경기,40~60㎡이하,"1,685",,,,
2023-09,경기,60~85㎡이하,"3,975",,,,
2023-09,경기,85~135㎡이하,612,,,,
2023-09,경기,135㎡초과,436,,,,
2023-09,지방소계,계,"14,842",,,,
2023-09,지방소계,40㎡이하,"2,305",,,,
2023-09,지방소계,40~60㎡이하,"3,070",,,,
2023-09,지방소계,60~85㎡이하,"7,116",,,,
2023-09,지방소계,85~135㎡이하,"1,726",,,,
2023-09,지방소계,135㎡초과,625,,,,
2023-09,기타광역시,계,"5,690",,,,
2023-09,기타광역시,40㎡이하,"1,409",,,,
2023-09,기타광역시,40~60㎡이하,"1,449",,,,
2023-09,기타광역시,60~85㎡이하,"2,630",,,,
2023-09,기타광역시,85~135㎡이하,92,,,,
2023-09,기타광역시,135㎡초과,110,,,,
2023-09,부산,계,"3,182",,,,
2023-09,부산,40㎡이하,"1,407",,,,
2023-09,부산,40~60㎡이하,820,,,,
2023-09,부산,60~85㎡이하,937,,,,
2023-09,부산,85~135㎡이하,13,,,,
2023-09,부산,135㎡초과,5,,,,
2023-09,대구,계,"2,349",,,,
2023-09,대구,40㎡이하,1,,,,
2023-09,대구,40~60㎡이하,624,,,,
2023-09,대구,60~85㎡이하,"1,662",,,,
2023-09,대구,85~135㎡이하,57,,,,
2023-09,대구,135㎡초과,5,,,,
2023-09,광주,계,96,,,,
2023-09,광주,40㎡이하,1,,,,
2023-09,광주,40~60㎡이하,2,,,,
2023-09,광주,60~85㎡이하,24,,,,
2023-09,광주,85~135㎡이하,17,,,,
2023-09,광주,135㎡초과,52,,,,
2023-09,대전,계,42,,,,
2023-09,대전,40㎡이하,,,,,
2023-09,대전,40~60㎡이하,,,,,
2023-09,대전,60~85㎡이하,4,,,,
2023-09,대전,85~135㎡이하,,,,,
2023-09,대전,135㎡초과,38,,,,
2023-09,울산,계,21,,,,
2023-09,울산,40㎡이하,,,,,
2023-09,울산,40~60㎡이하,3,,,,
2023-09,울산,60~85㎡이하,3,,,,
2023-09,울산,85~135㎡이하,5,,,,
2023-09,울산,135㎡초과,10,,,,
2023-09,기타지방,계,"9,152",,,,
2023-09,기타지방,40㎡이하,896,,,,
2023-09,기타지방,40~60㎡이하,"1,621",,,,
2023-09,기타지방,60~85㎡이하,"4,486",,,,
2023-09,기타지방,85~135㎡이하,"1,634",,,,
2023-09,기타지방,135㎡초과,515,,,,
2023-09,강원,계,282,,,,
2023-09,강원,40㎡이하,13,,,,
2023-09,강원,40~60㎡이하,23,,,,
2023-09,강원,60~85㎡이하,45,,,,
2023-09,강원,85~135㎡이하,145,,,,
2023-09,강원,135㎡초과,56,,,,
2023-09,충북,계,807,,,,
2023-09,충북,40㎡이하,83,,,,
2023-09,충북,40~60㎡이하,43,,,,
2023-09,충북,60~85㎡이하,522,,,,
2023-09,충북,85~135㎡이하,98,,,,
2023-09,충북,135㎡초과,61,,,,
2023-09,충남,계,"2,505",,,,
2023-09,충남,40㎡이하,407,,,,
2023-09,충남,40~60㎡이하,115,,,,
2023-09,충남,60~85㎡이하,"1,618",,,,
2023-09,충남,85~135㎡이하,291,,,,
2023-09,충남,135㎡초과,74,,,,
2023-09,전북,계,"1,646",,,,
2023-09,전북,40㎡이하,280,,,,
2023-09,전북,40~60㎡이하,541,,,,
2023-09,전북,60~85㎡이하,716,,,,
2023-09,전북,85~135㎡이하,57,,,,
2023-09,전북,135㎡초과,52,,,,
2023-09,전남,계,"1,211",,,,
2023-09,전남,40㎡이하,89,,,,
2023-09,전남,40~60㎡이하,300,,,,
2023-09,전남,60~85㎡이하,660,,,,
2023-09,전남,85~135㎡이하,103,,,,
2023-09,전남,135㎡초과,59,,,,
2023-09,경북,계,268,,,,
2023-09,경북,40㎡이하,6,,,,
2023-09,경북,40~60㎡이하,22,,,,
2023-09,경북,60~85㎡이하,80,,,,
2023-09,경북,85~135㎡이하,110,,,,
2023-09,경북,135㎡초과,50,,,,
2023-09,경남,계,"1,527",,,,
2023-09,경남,40㎡이하,8,,,,
2023-09,경남,40~60㎡이하,560,,,,
2023-09,경남,60~85㎡이하,769,,,,
2023-09,경남,85~135㎡이하,118,,,,
2023-09,경남,135㎡초과,72,,,,
2023-09,제주,계,420,,,,
2023-09,제주,40㎡이하,9,,,,
2023-09,제주,40~60㎡이하,16,,,,
2023-09,제주,60~85㎡이하,76,,,,
2023-09,제주,85~135㎡이하,254,,,,
2023-09,제주,135㎡초과,65,,,,
2023-09,세종,계,486,,,,
2023-09,세종,40㎡이하,1,,,,
2023-09,세종,40~60㎡이하,1,,,,
2023-09,세종,60~85㎡이하,,,,,
2023-09,세종,85~135㎡이하,458,,,,
2023-09,세종,135㎡초과,26,,,,
2023-10,총계,계,"42,507",,,,
2023-10,총계,40㎡이하,"4,048",,,,
2023-10,총계,40~60㎡이하,"9,342",,,,
2023-10,총계,60~85㎡이하,"23,534",,,,
2023-10,총계,85~135㎡이하,"4,227",,,,
2023-10,총계,135㎡초과,"1,356",,,,
2023-10,수도권소계,계,"23,274",,,,
2023-10,수도권소계,40㎡이하,"2,978",,,,
2023-10,수도권소계,40~60㎡이하,"5,941",,,,
2023-10,수도권소계,60~85㎡이하,"11,474",,,,
2023-10,수도권소계,85~135㎡이하,"2,226",,,,
2023-10,수도권소계,135㎡초과,655,,,,
2023-10,서울,계,"1,946",,,,
2023-10,서울,40㎡이하,485,,,,
2023-10,서울,40~60㎡이하,269,,,,
2023-10,서울,60~85㎡이하,657,,,,
2023-10,서울,85~135㎡이하,498,,,,
2023-10,서울,135㎡초과,37,,,,
2023-10,인천,계,"6,659",,,,
2023-10,인천,40㎡이하,65,,,,
2023-10,인천,40~60㎡이하,"2,212",,,,
2023-10,인천,60~85㎡이하,"3,708",,,,
2023-10,인천,85~135㎡이하,557,,,,
2023-10,인천,135㎡초과,117,,,,
2023-10,경기,계,"14,669",,,,
2023-10,경기,40㎡이하,"2,428",,,,
2023-10,경기,40~60㎡이하,"3,460",,,,
2023-10,경기,60~85㎡이하,"7,109",,,,
2023-10,경기,85~135㎡이하,"1,171",,,,
2023-10,경기,135㎡초과,501,,,,
2023-10,지방소계,계,"19,233",,,,
2023-10,지방소계,40㎡이하,"1,070",,,,
2023-10,지방소계,40~60㎡이하,"3,401",,,,
2023-10,지방소계,60~85㎡이하,"12,060",,,,
2023-10,지방소계,85~135㎡이하,"2,001",,,,
2023-10,지방소계,135㎡초과,701,,,,
2023-10,기타광역시,계,"8,452",,,,
2023-10,기타광역시,40㎡이하,219,,,,
2023-10,기타광역시,40~60㎡이하,"1,780",,,,
2023-10,기타광역시,60~85㎡이하,"5,192",,,,
2023-10,기타광역시,85~135㎡이하,"1,079",,,,
2023-10,기타광역시,135㎡초과,182,,,,
2023-10,부산,계,112,,,,
2023-10,부산,40㎡이하,46,,,,
2023-10,부산,40~60㎡이하,20,,,,
2023-10,부산,60~85㎡이하,1,,,,
2023-10,부산,85~135㎡이하,38,,,,
2023-10,부산,135㎡초과,7,,,,
2023-10,대구,계,"3,605",,,,
2023-10,대구,40㎡이하,,,,,
2023-10,대구,40~60㎡이하,838,,,,
2023-10,대구,60~85㎡이하,"1,658",,,,
2023-10,대구,85~135㎡이하,"1,017",,,,
2023-10,대구,135㎡초과,92,,,,
2023-10,광주,계,440,,,,
2023-10,광주,40㎡이하,4,,,,
2023-10,광주,40~60㎡이하,127,,,,
2023-10,광주,60~85㎡이하,270,,,,
2023-10,광주,85~135㎡이하,17,,,,
2023-10,광주,135㎡초과,22,,,,
2023-10,대전,계,"1,200",,,,
2023-10,대전,40㎡이하,,,,,
2023-10,대전,40~60㎡이하,262,,,,
2023-10,대전,60~85㎡이하,882,,,,
2023-10,대전,85~135㎡이하,1,,,,
2023-10,대전,135㎡초과,55,,,,
2023-10,울산,계,"3,095",,,,
2023-10,울산,40㎡이하,169,,,,
2023-10,울산,40~60㎡이하,533,,,,
2023-10,울산,60~85㎡이하,"2,381",,,,
2023-10,울산,85~135㎡이하,6,,,,
2023-10,울산,135㎡초과,6,,,,
2023-10,기타지방,계,"10,781",,,,
2023-10,기타지방,40㎡이하,851,,,,
2023-10,기타지방,40~60㎡이하,"1,621",,,,
2023-10,기타지방,60~85㎡이하,"6,868",,,,
2023-10,기타지방,85~135㎡이하,922,,,,
2023-10,기타지방,135㎡초과,519,,,,
2023-10,강원,계,"1,490",,,,
2023-10,강원,40㎡이하,346,,,,
2023-10,강원,40~60㎡이하,155,,,,
2023-10,강원,60~85㎡이하,837,,,,
2023-10,강원,85~135㎡이하,90,,,,
2023-10,강원,135㎡초과,62,,,,
2023-10,충북,계,"1,113",,,,
2023-10,충북,40㎡이하,49,,,,
2023-10,충북,40~60㎡이하,49,,,,
2023-10,충북,60~85㎡이하,841,,,,
2023-10,충북,85~135㎡이하,128,,,,
2023-10,충북,135㎡초과,46,,,,
2023-10,충남,계,"2,757",,,,
2023-10,충남,40㎡이하,16,,,,
2023-10,충남,40~60㎡이하,16,,,,
2023-10,충남,60~85㎡이하,"2,499",,,,
2023-10,충남,85~135㎡이하,171,,,,
2023-10,충남,135㎡초과,55,,,,
2023-10,전북,계,827,,,,
2023-10,전북,40㎡이하,4,,,,
2023-10,전북,40~60㎡이하,13,,,,
2023-10,전북,60~85㎡이하,648,,,,
2023-10,전북,85~135㎡이하,40,,,,
2023-10,전북,135㎡초과,122,,,,
2023-10,전남,계,588,,,,
2023-10,전남,40㎡이하,358,,,,
2023-10,전남,40~60㎡이하,56,,,,
2023-10,전남,60~85㎡이하,72,,,,
2023-10,전남,85~135㎡이하,58,,,,
2023-10,전남,135㎡초과,44,,,,
2023-10,경북,계,"1,445",,,,
2023-10,경북,40㎡이하,9,,,,
2023-10,경북,40~60㎡이하,531,,,,
2023-10,경북,60~85㎡이하,785,,,,
2023-10,경북,85~135㎡이하,77,,,,
2023-10,경북,135㎡초과,43,,,,
2023-10,경남,계,"1,068",,,,
2023-10,경남,40㎡이하,5,,,,
2023-10,경남,40~60㎡이하,13,,,,
2023-10,경남,60~85㎡이하,838,,,,
2023-10,경남,85~135㎡이하,172,,,,
2023-10,경남,135㎡초과,40,,,,
2023-10,제주,계,456,,,,
2023-10,제주,40㎡이하,64,,,,
2023-10,제주,40~60㎡이하,58,,,,
2023-10,제주,60~85㎡이하,47,,,,
2023-10,제주,85~135㎡이하,182,,,,
2023-10,제주,135㎡초과,105,,,,
2023-10,세종,계,"1,037",,,,
2023-10,세종,40㎡이하,,,,,
2023-10,세종,40~60㎡이하,730,,,,
2023-10,세종,60~85㎡이하,301,,,,
2023-10,세종,85~135㎡이하,4,,,,
2023-10,세종,135㎡초과,2,,,,
2023-11,총계,계,"43,814",,,,
2023-11,총계,40㎡이하,"3,251",,,,
2023-11,총계,40~60㎡이하,"12,893",,,,
2023-11,총계,60~85㎡이하,"20,416",,,,
2023-11,총계,85~135㎡이하,"5,654",,,,
2023-11,총계,135㎡초과,"1,600",,,,
2023-11,수도권소계,계,"27,323",,,,
2023-11,수도권소계,40㎡이하,"2,241",,,,
2023-11,수도권소계,40~60㎡이하,"10,054",,,,
2023-11,수도권소계,60~85㎡이하,"11,700",,,,
2023-11,수도권소계,85~135㎡이하,"2,547",,,,
2023-11,수도권소계,135㎡초과,781,,,,
2023-11,서울,계,"8,376",,,,
2023-11,서울,40㎡이하,980,,,,
2023-11,서울,40~60㎡이하,"2,115",,,,
2023-11,서울,60~85㎡이하,"3,045",,,,
2023-11,서울,85~135㎡이하,"1,936",,,,
2023-11,서울,135㎡초과,300,,,,
2023-11,인천,계,"7,212",,,,
2023-11,인천,40㎡이하,451,,,,
2023-11,인천,40~60㎡이하,"3,751",,,,
2023-11,인천,60~85㎡이하,"2,914",,,,
2023-11,인천,85~135㎡이하,70,,,,
2023-11,인천,135㎡초과,26,,,,
2023-11,경기,계,"11,735",,,,
2023-11,경기,40㎡이하,810,,,,
2023-11,경기,40~60㎡이하,"4,188",,,,
2023-11,경기,60~85㎡이하,"5,741",,,,
2023-11,경기,85~135㎡이하,541,,,,
2023-11,경기,135㎡초과,455,,,,
2023-11,지방소계,계,"16,491",,,,
2023-11,지방소계,40㎡이하,"1,010",,,,
2023-11,지방소계,40~60㎡이하,"2,839",,,,
2023-11,지방소계,60~85㎡이하,"8,716",,,,
2023-11,지방소계,85~135㎡이하,"3,107",,,,
2023-11,지방소계,135㎡초과,819,,,,
2023-11,기타광역시,계,"10,081",,,,
2023-11,기타광역시,40㎡이하,471,,,,
2023-11,기타광역시,40~60㎡이하,"2,005",,,,
2023-11,기타광역시,60~85㎡이하,"6,001",,,,
2023-11,기타광역시,85~135㎡이하,"1,396",,,,
2023-11,기타광역시,135㎡초과,208,,,,
2023-11,부산,계,"6,915",,,,
2023-11,부산,40㎡이하,247,,,,
2023-11,부산,40~60㎡이하,"1,554",,,,
2023-11,부산,60~85㎡이하,"4,263",,,,
2023-11,부산,85~135㎡이하,845,,,,
2023-11,부산,135㎡초과,6,,,,
2023-11,대구,계,710,,,,
2023-11,대구,40㎡이하,224,,,,
2023-11,대구,40~60㎡이하,183,,,,
2023-11,대구,60~85㎡이하,14,,,,
2023-11,대구,85~135㎡이하,280,,,,
2023-11,대구,135㎡초과,9,,,,
2023-11,광주,계,"1,140",,,,
2023-11,광주,40㎡이하,,,,,
2023-11,광주,40~60㎡이하,267,,,,
2023-11,광주,60~85㎡이하,640,,,,
2023-11,광주,85~135㎡이하,192,,,,
2023-11,광주,135㎡초과,41,,,,
2023-11,대전,계,193,,,,
2023-11,대전,40㎡이하,,,,,
2023-11,대전,40~60㎡이하,,,,,
2023-11,대전,60~85㎡이하,44,,,,
2023-11,대전,85~135㎡이하,3,,,,
2023-11,대전,135㎡초과,146,,,,
2023-11,울산,계,"1,123",,,,
2023-11,울산,40㎡이하,,,,,
2023-11,울산,40~60㎡이하,1,,,,
2023-11,울산,60~85㎡이하,"1,040",,,,
2023-11,울산,85~135㎡이하,76,,,,
2023-11,울산,135㎡초과,6,,,,
2023-11,기타지방,계,"6,410",,,,
2023-11,기타지방,40㎡이하,539,,,,
2023-11,기타지방,40~60㎡이하,834,,,,
2023-11,기타지방,60~85㎡이하,"2,715",,,,
2023-11,기타지방,85~135㎡이하,"1,711",,,,
2023-11,기타지방,135㎡초과,611,,,,
2023-11,강원,계,844,,,,
2023-11,강원,40㎡이하,248,,,,
2023-11,강원,40~60㎡이하,120,,,,
2023-11,강원,60~85㎡이하,283,,,,
2023-11,강원,85~135㎡이하,127,,,,
2023-11,강원,135㎡초과,66,,,,
2023-11,충북,계,268,,,,
2023-11,충북,40㎡이하,29,,,,
2023-11,충북,40~60㎡이하,18,,,,
2023-11,충북,60~85㎡이하,50,,,,
2023-11,충북,85~135㎡이하,68,,,,
2023-11,충북,135㎡초과,103,,,,
2023-11,충남,계,250,,,,
2023-11,충남,40㎡이하,7,,,,
2023-11,충남,40~60㎡이하,10,,,,
2023-11,충남,60~85㎡이하,38,,,,
2023-11,충남,85~135㎡이하,108,,,,
2023-11,충남,135㎡초과,87,,,,
2023-11,전북,계,143,,,,
2023-11,전북,40㎡이하,4,,,,
2023-11,전북,40~60㎡이하,11,,,,
2023-11,전북,60~85㎡이하,22,,,,
2023-11,전북,85~135㎡이하,77,,,,
2023-11,전북,135㎡초과,29,,,,
2023-11,전남,계,"1,304",,,,
2023-11,전남,40㎡이하,12,,,,
2023-11,전남,40~60㎡이하,22,,,,
2023-11,전남,60~85㎡이하,511,,,,
2023-11,전남,85~135㎡이하,696,,,,
2023-11,전남,135㎡초과,63,,,,
2023-11,경북,계,"1,005",,,,
2023-11,경북,40㎡이하,9,,,,
2023-11,경북,40~60㎡이하,59,,,,
2023-11,경북,60~85㎡이하,615,,,,
2023-11,경북,85~135㎡이하,196,,,,
2023-11,경북,135㎡초과,126,,,,
2023-11,경남,계,"1,971",,,,
2023-11,경남,40㎡이하,85,,,,
2023-11,경남,40~60㎡이하,511,,,,
2023-11,경남,60~85㎡이하,"1,030",,,,
2023-11,경남,85~135㎡이하,289,,,,
2023-11,경남,135㎡초과,56,,,,
2023-11,제주,계,618,,,,
2023-11,제주,40㎡이하,145,,,,
2023-11,제주,40~60㎡이하,83,,,,
2023-11,제주,60~85㎡이하,163,,,,
2023-11,제주,85~135㎡이하,148,,,,
2023-11,제주,135㎡초과,79,,,,
2023-11,세종,계,7,,,,
2023-11,세종,40㎡이하,,,,,
2023-11,세종,40~60㎡이하,,,,,
2023-11,세종,60~85㎡이하,3,,,,
2023-11,세종,85~135㎡이하,2,,,,
2023-11,세종,135㎡초과,2,,,,
2023-12,총계,계,"48,310",,,,
2023-12,총계,40㎡이하,"4,066",,,,
2023-12,총계,40~60㎡이하,"10,703",,,,
2023-12,총계,60~85㎡이하,"27,764",,,,
2023-12,총계,85~135㎡이하,"4,760",,,,
2023-12,총계,135㎡초과,"1,017",,,,
2023-12,수도권소계,계,"23,401",,,,
2023-12,수도권소계,40㎡이하,"3,384",,,,
2023-12,수도권소계,40~60㎡이하,"6,802",,,,
2023-12,수도권소계,60~85㎡이하,"11,030",,,,
2023-12,수도권소계,85~135㎡이하,"1,732",,,,
2023-12,수도권소계,135㎡초과,453,,,,
2023-12,서울,계,"2,143",,,,
2023-12,서울,40㎡이하,"1,268",,,,
2023-12,서울,40~60㎡이하,522,,,,
2023-12,서울,60~85㎡이하,175,,,,
2023-12,서울,85~135㎡이하,44,,,,
2023-12,서울,135㎡초과,134,,,,
2023-12,인천,계,"2,744",,,,
2023-12,인천,40㎡이하,788,,,,
2023-12,인천,40~60㎡이하,"1,204",,,,
2023-12,인천,60~85㎡이하,620,,,,
2023-12,인천,85~135㎡이하,112,,,,
2023-12,인천,135㎡초과,20,,,,
2023-12,경기,계,"18,514",,,,
2023-12,경기,40㎡이하,"1,328",,,,
2023-12,경기,40~60㎡이하,"5,076",,,,
2023-12,경기,60~85㎡이하,"10,235",,,,
2023-12,경기,85~135㎡이하,"1,576",,,,
2023-12,경기,135㎡초과,299,,,,
2023-12,지방소계,계,"24,909",,,,
2023-12,지방소계,40㎡이하,682,,,,
2023-12,지방소계,40~60㎡이하,"3,901",,,,
