미분양주택현황보고(Unsold New Housings) / 시·군·구별 미분양현황 (200012 ~ 202509),,,,,,,
다운로드 시간 : 2025-11-16   16:11,,,,,,,
,검색기간  : 201902 ~ 202302,검색분야 : 주택,작성주기 : 매월,,,,
2020-02,충북,제천시,53,,,,
2020-02,충북,보은군,0,,,,
2020-02,충북,옥천군,86,,,,
2020-02,충북,영동군,23,,,,
2020-02,충북,증평군,570,,,,
2020-02,충북,진천군,59,,,,
2020-02,충북,괴산군,0,,,,
2020-02,충북,음성군,249,,,,
2020-02,충북,단양군,0,,,,
2020-02,충남,계,"5,085",,,,
2020-02,충남,천안시,320,,,,
2020-02,충남,공주시,333,,,,
2020-02,충남,보령시,187,,,,
2020-02,충남,아산시,425,,,,
2020-02,충남,서산시,"1,160",,,,
2020-02,충남,논산시,171,,,,
2020-02,충남,계룡시,140,,,,
2020-02,충남,당진시,"1,382",,,,
2020-02,충남,금산군,0,,,,
2020-02,충남,부여군,381,,,,
2020-02,충남,서천군,226,,,,
2020-02,충남,청양군,0,,,,
2020-02,충남,홍성군,4,,,,
2020-02,충남,예산군,200,,,,
2020-02,충남,태안군,156,,,,
2020-02,세종,계,0,,,,
2020-02,세종,세종시,0,,,,
2020-02,전북,계,924,,,,
2020-02,전북,전주시,209,,,,
2020-02,전북,군산시,104,,,,
2020-02,전북,익산시,127,,,,
2020-02,전북,정읍시,4,,,,
2020-02,전북,남원시,25,,,,
2020-02,전북,김제시,68,,,,
2020-02,전북,완주군,221,,,,
2020-02,전북,진안군,0,,,,
2020-02,전북,무주군,0,,,,
2020-02,전북,장수군,0,,,,
2020-02,전북,임실군,26,,,,
2020-02,전북,순창군,8,,,,
2020-02,전북,고창군,0,,,,
2020-02,전북,부안군,132,,,,
2020-02,전남,계,"1,455",,,,
2020-02,전남,목포시,492,,,,
2020-02,전남,여수시,0,,,,
2020-02,전남,순천시,7,,,,
2020-02,전남,나주시,0,,,,
2020-02,전남,광양시,71,,,,
2020-02,전남,담양군,0,,,,
2020-02,전남,곡성군,0,,,,
2020-02,전남,구례군,10,,,,
2020-02,전남,고흥군,18,,,,
2020-02,전남,보성군,0,,,,
2020-02,전남,화순군,0,,,,
2020-02,전남,장흥군,0,,,,
2020-02,전남,강진군,52,,,,
2020-02,전남,해남군,33,,,,
2020-02,전남,영암군,669,,,,
2020-02,전남,무안군,102,,,,
2020-02,전남,함평군,0,,,,
2020-02,전남,영광군,0,,,,
2020-02,전남,장성군,0,,,,
2020-02,전남,완도군,,,,,
2020-02,전남,진도군,1,,,,
2020-02,전남,신안군,0,,,,
2020-02,경북,계,"5,436",,,,
2020-02,경북,포항시,258,,,,
2020-02,경북,경주시,"1,781",,,,
2020-02,경북,김천시,"1,151",,,,
2020-02,경북,안동시,182,,,,
2020-02,경북,구미시,517,,,,
2020-02,경북,영주시,0,,,,
2020-02,경북,영천시,657,,,,
2020-02,경북,상주시,276,,,,
2020-02,경북,문경시,0,,,,
2020-02,경북,경산시,268,,,,
2020-02,경북,군위군,0,,,,
2020-02,경북,의성군,0,,,,
2020-02,경북,청송군,0,,,,
2020-02,경북,영양군,0,,,,
2020-02,경북,영덕군,0,,,,
2020-02,경북,청도군,51,,,,
2020-02,경북,고령군,0,,,,
2020-02,경북,성주군,0,,,,
2020-02,경북,칠곡군,15,,,,
2020-02,경북,예천군,280,,,,
2020-02,경북,봉화군,0,,,,
2020-02,경북,울진군,0,,,,
2020-02,경북,울릉군,0,,,,
2020-02,경남,계,"11,099",,,,
2020-02,경남,창원시,"5,120",,,,
2020-02,경남,진주시,445,,,,
2020-02,경남,통영시,"1,418",,,,
2020-02,경남,사천시,508,,,,
2020-02,경남,김해시,838,,,,
2020-02,경남,밀양시,421,,,,
2020-02,경남,거제시,"1,498",,,,
2020-02,경남,양산시,792,,,,
2020-02,경남,의령군,1,,,,
2020-02,경남,함안군,0,,,,
2020-02,경남,창녕군,27,,,,
2020-02,경남,고성군,0,,,,
2020-02,경남,남해군,0,,,,
2020-02,경남,하동군,7,,,,
2020-02,경남,산청군,15,,,,
2020-02,경남,함양군,5,,,,
2020-02,경남,거창군,4,,,,
2020-02,경남,합천군,0,,,,
2020-02,제주,계,"1,014",,,,
2020-02,제주,제주시,342,,,,
2020-02,제주,서귀포시,672,,,,
2020-03,서울,계,91,,,,
2020-03,서울,종로구,,,,,
2020-03,서울,중구,,,,,
2020-03,서울,용산구,,,,,
2020-03,서울,성동구,3,,,,
2020-03,서울,광진구,2,,,,
2020-03,서울,동대문구,,,,,
2020-03,서울,중랑구,,,,,
2020-03,서울,성북구,,,,,
2020-03,서울,강북구,,,,,
2020-03,서울,도봉구,9,,,,
2020-03,서울,노원구,,,,,
2020-03,서울,은평구,,,,,
2020-03,서울,서대문구,,,,,
2020-03,서울,마포구,,,,,
2020-03,서울,양천구,0,,,,
2020-03,서울,강서구,,,,,
2020-03,서울,구로구,,,,,
2020-03,서울,금천구,,,,,
2020-03,서울,영등포구,,,,,
2020-03,서울,동작구,,,,,
2020-03,서울,관악구,0,,,,
2020-03,서울,서초구,0,,,,
2020-03,서울,강남구,,,,,
2020-03,서울,송파구,6,,,,
2020-03,서울,강동구,71,,,,
2020-03,부산,계,"1,979",,,,
2020-03,부산,중구,0,,,,
2020-03,부산,서구,34,,,,
2020-03,부산,동구,194,,,,
2020-03,부산,영도구,104,,,,
2020-03,부산,부산진구,578,,,,
2020-03,부산,동래구,16,,,,
2020-03,부산,남구,51,,,,
2020-03,부산,북구,60,,,,
2020-03,부산,해운대구,31,,,,
2020-03,부산,사하구,191,,,,
2020-03,부산,금정구,143,,,,
2020-03,부산,강서구,187,,,,
2020-03,부산,연제구,1,,,,
2020-03,부산,수영구,8,,,,
2020-03,부산,사상구,186,,,,
2020-03,부산,기장군,195,,,,
2020-03,대구,계,"1,031",,,,
2020-03,대구,중구,41,,,,
2020-03,대구,동구,126,,,,
2020-03,대구,서구,0,,,,
2020-03,대구,남구,0,,,,
2020-03,대구,북구,5,,,,
2020-03,대구,수성구,368,,,,
2020-03,대구,달서구,28,,,,
2020-03,대구,달성군,463,,,,
2020-03,인천,계,449,,,,
2020-03,인천,중구,102,,,,
2020-03,인천,남동구,8,,,,
2020-03,인천,서구,64,,,,
2020-03,인천,연수구,0,,,,
2020-03,인천,미추홀구,197,,,,
2020-03,인천,동구,0,,,,
2020-03,인천,부평구,10,,,,
2020-03,인천,계양구,68,,,,
2020-03,인천,강화군,0,,,,
2020-03,인천,옹진군,0,,,,
2020-03,광주,계,32,,,,
2020-03,광주,동구,0,,,,
2020-03,광주,서구,0,,,,
2020-03,광주,남구,0,,,,
2020-03,광주,북구,32,,,,
2020-03,광주,광산구,0,,,,
2020-03,대전,계,968,,,,
2020-03,대전,동구,38,,,,
2020-03,대전,중구,463,,,,
2020-03,대전,서구,237,,,,
2020-03,대전,유성구,230,,,,
2020-03,대전,대덕구,0,,,,
2020-03,울산,계,695,,,,
2020-03,울산,중구,72,,,,
2020-03,울산,남구,41,,,,
2020-03,울산,동구,97,,,,
2020-03,울산,북구,252,,,,
2020-03,울산,울주군,233,,,,
2020-03,경기,계,"3,662",,,,
2020-03,경기,수원시,0,,,,
2020-03,경기,성남시,0,,,,
2020-03,경기,의정부시,226,,,,
2020-03,경기,안양시,43,,,,
2020-03,경기,부천시,153,,,,
2020-03,경기,광명시,0,,,,
2020-03,경기,평택시,707,,,,
2020-03,경기,동두천시,45,,,,
2020-03,경기,안산시,0,,,,
2020-03,경기,고양시,201,,,,
2020-03,경기,과천시,0,,,,
2020-03,경기,구리시,16,,,,
2020-03,경기,남양주시,129,,,,
2020-03,경기,오산시,7,,,,
2020-03,경기,시흥시,88,,,,
2020-03,경기,군포시,0,,,,
2020-03,경기,의왕시,6,,,,
2020-03,경기,하남시,20,,,,
2020-03,경기,용인시,53,,,,
2020-03,경기,파주시,9,,,,
2020-03,경기,이천시,111,,,,
2020-03,경기,안성시,793,,,,
2020-03,경기,김포시,36,,,,
2020-03,경기,양주시,470,,,,
2020-03,경기,여주시,85,,,,
2020-03,경기,화성시,133,,,,
2020-03,경기,광주시,100,,,,
2020-03,경기,연천군,5,,,,
2020-03,경기,포천시,18,,,,
2020-03,경기,가평군,179,,,,
2020-03,경기,양평군,29,,,,
2020-03,강원,계,"3,902",,,,
2020-03,강원,춘천시,330,,,,
2020-03,강원,원주시,344,,,,
2020-03,강원,강릉시,313,,,,
2020-03,강원,동해시,585,,,,
2020-03,강원,태백시,0,,,,
2020-03,강원,속초시,306,,,,
2020-03,강원,삼척시,240,,,,
2020-03,강원,홍천군,7,,,,
2020-03,강원,횡성군,237,,,,
2020-03,강원,영월군,265,,,,
2020-03,강원,평창군,206,,,,
2020-03,강원,정선군,104,,,,
2020-03,강원,철원군,0,,,,
2020-03,강원,화천군,0,,,,
2020-03,강원,양구군,0,,,,
2020-03,강원,인제군,159,,,,
2020-03,강원,고성군,556,,,,
2020-03,강원,양양군,250,,,,
2020-03,충북,계,"1,109",,,,
2020-03,충북,청주시,152,,,,
2020-03,충북,충주시,0,,,,
2020-03,충북,제천시,52,,,,
2020-03,충북,보은군,0,,,,
2020-03,충북,옥천군,78,,,,
2020-03,충북,영동군,23,,,,
2020-03,충북,증평군,505,,,,
2020-03,충북,진천군,59,,,,
2020-03,충북,괴산군,0,,,,
2020-03,충북,음성군,240,,,,
2020-03,충북,단양군,0,,,,
2020-03,충남,계,"4,843",,,,
2020-03,충남,천안시,306,,,,
2020-03,충남,공주시,333,,,,
2020-03,충남,보령시,186,,,,
2020-03,충남,아산시,400,,,,
2020-03,충남,서산시,"1,061",,,,
2020-03,충남,논산시,166,,,,
2020-03,충남,계룡시,140,,,,
2020-03,충남,당진시,"1,325",,,,
2020-03,충남,금산군,0,,,,
2020-03,충남,부여군,352,,,,
2020-03,충남,서천군,226,,,,
2020-03,충남,청양군,0,,,,
2020-03,충남,홍성군,2,,,,
2020-03,충남,예산군,200,,,,
2020-03,충남,태안군,146,,,,
2020-03,세종,계,0,,,,
2020-03,세종,세종시,0,,,,
2020-03,전북,계,849,,,,
2020-03,전북,전주시,168,,,,
2020-03,전북,군산시,104,,,,
2020-03,전북,익산시,113,,,,
2020-03,전북,정읍시,3,,,,
2020-03,전북,남원시,11,,,,
2020-03,전북,김제시,58,,,,
2020-03,전북,완주군,221,,,,
2020-03,전북,진안군,0,,,,
2020-03,전북,무주군,0,,,,
2020-03,전북,장수군,0,,,,
2020-03,전북,임실군,42,,,,
2020-03,전북,순창군,8,,,,
2020-03,전북,고창군,0,,,,
2020-03,전북,부안군,121,,,,
2020-03,전남,계,"1,387",,,,
2020-03,전남,목포시,488,,,,
2020-03,전남,여수시,0,,,,
2020-03,전남,순천시,7,,,,
2020-03,전남,나주시,0,,,,
2020-03,전남,광양시,26,,,,
2020-03,전남,담양군,0,,,,
2020-03,전남,곡성군,0,,,,
2020-03,전남,구례군,10,,,,
2020-03,전남,고흥군,18,,,,
2020-03,전남,보성군,0,,,,
2020-03,전남,화순군,0,,,,
2020-03,전남,장흥군,0,,,,
2020-03,전남,강진군,52,,,,
2020-03,전남,해남군,30,,,,
2020-03,전남,영암군,667,,,,
2020-03,전남,무안군,88,,,,
2020-03,전남,함평군,0,,,,
2020-03,전남,영광군,0,,,,
2020-03,전남,장성군,0,,,,
2020-03,전남,완도군,,,,,
2020-03,전남,진도군,1,,,,
2020-03,전남,신안군,0,,,,
2020-03,경북,계,"5,296",,,,
2020-03,경북,포항시,204,,,,
2020-03,경북,경주시,"1,781",,,,
2020-03,경북,김천시,"1,151",,,,
2020-03,경북,안동시,169,,,,
2020-03,경북,구미시,485,,,,
2020-03,경북,영주시,0,,,,
2020-03,경북,영천시,656,,,,
2020-03,경북,상주시,260,,,,
2020-03,경북,문경시,0,,,,
2020-03,경북,경산시,252,,,,
2020-03,경북,군위군,0,,,,
2020-03,경북,의성군,0,,,,
2020-03,경북,청송군,0,,,,
2020-03,경북,영양군,0,,,,
2020-03,경북,영덕군,0,,,,
2020-03,경북,청도군,48,,,,
2020-03,경북,고령군,0,,,,
2020-03,경북,성주군,0,,,,
2020-03,경북,칠곡군,14,,,,
2020-03,경북,예천군,276,,,,
2020-03,경북,봉화군,0,,,,
2020-03,경북,울진군,0,,,,
2020-03,경북,울릉군,0,,,,
2020-03,경남,계,"10,827",,,,
2020-03,경남,창원시,"5,104",,,,
2020-03,경남,진주시,444,,,,
2020-03,경남,통영시,"1,393",,,,
2020-03,경남,사천시,498,,,,
2020-03,경남,김해시,732,,,,
2020-03,경남,밀양시,412,,,,
2020-03,경남,거제시,"1,417",,,,
2020-03,경남,양산시,778,,,,
2020-03,경남,의령군,1,,,,
2020-03,경남,함안군,0,,,,
2020-03,경남,창녕군,18,,,,
2020-03,경남,고성군,0,,,,
2020-03,경남,남해군,0,,,,
2020-03,경남,하동군,7,,,,
2020-03,경남,산청군,14,,,,
2020-03,경남,함양군,5,,,,
2020-03,경남,거창군,4,,,,
2020-03,경남,합천군,0,,,,
2020-03,제주,계,"1,184",,,,
2020-03,제주,제주시,340,,,,
2020-03,제주,서귀포시,844,,,,
2020-04,서울,계,78,,,,
2020-04,서울,종로구,,,,,
2020-04,서울,중구,,,,,
2020-04,서울,용산구,,,,,
2020-04,서울,성동구,3,,,,
2020-04,서울,광진구,2,,,,
2020-04,서울,동대문구,,,,,
2020-04,서울,중랑구,,,,,
2020-04,서울,성북구,,,,,
2020-04,서울,강북구,,,,,
2020-04,서울,도봉구,9,,,,
2020-04,서울,노원구,,,,,
2020-04,서울,은평구,,,,,
2020-04,서울,서대문구,,,,,
2020-04,서울,마포구,,,,,
2020-04,서울,양천구,0,,,,
2020-04,서울,강서구,,,,,
2020-04,서울,구로구,,,,,
2020-04,서울,금천구,,,,,
2020-04,서울,영등포구,,,,,
2020-04,서울,동작구,,,,,
2020-04,서울,관악구,0,,,,
2020-04,서울,서초구,0,,,,
2020-04,서울,강남구,,,,,
2020-04,서울,송파구,6,,,,
2020-04,서울,강동구,58,,,,
2020-04,부산,계,"1,993",,,,
2020-04,부산,중구,0,,,,
2020-04,부산,서구,34,,,,
2020-04,부산,동구,185,,,,
2020-04,부산,영도구,103,,,,
2020-04,부산,부산진구,536,,,,
2020-04,부산,동래구,16,,,,
2020-04,부산,남구,59,,,,
2020-04,부산,북구,58,,,,
2020-04,부산,해운대구,125,,,,
2020-04,부산,사하구,193,,,,
2020-04,부산,금정구,143,,,,
2020-04,부산,강서구,179,,,,
2020-04,부산,연제구,1,,,,
2020-04,부산,수영구,7,,,,
2020-04,부산,사상구,179,,,,
2020-04,부산,기장군,175,,,,
2020-04,대구,계,"1,068",,,,
2020-04,대구,중구,33,,,,
2020-04,대구,동구,122,,,,
2020-04,대구,서구,0,,,,
2020-04,대구,남구,0,,,,
2020-04,대구,북구,5,,,,
2020-04,대구,수성구,361,,,,
2020-04,대구,달서구,89,,,,
2020-04,대구,달성군,458,,,,
2020-04,인천,계,481,,,,
2020-04,인천,중구,91,,,,
2020-04,인천,남동구,6,,,,
2020-04,인천,서구,63,,,,
2020-04,인천,연수구,52,,,,
2020-04,인천,미추홀구,194,,,,
2020-04,인천,동구,0,,,,
2020-04,인천,부평구,10,,,,
2020-04,인천,계양구,65,,,,
2020-04,인천,강화군,0,,,,
2020-04,인천,옹진군,0,,,,
2020-04,광주,계,31,,,,
2020-04,광주,동구,0,,,,
2020-04,광주,서구,0,,,,
2020-04,광주,남구,0,,,,
2020-04,광주,북구,31,,,,
2020-04,광주,광산구,0,,,,
2020-04,대전,계,917,,,,
2020-04,대전,동구,38,,,,
2020-04,대전,중구,441,,,,
2020-04,대전,서구,224,,,,
2020-04,대전,유성구,214,,,,
2020-04,대전,대덕구,0,,,,
2020-04,울산,계,699,,,,
2020-04,울산,중구,71,,,,
2020-04,울산,남구,46,,,,
2020-04,울산,동구,97,,,,
2020-04,울산,북구,252,,,,
2020-04,울산,울주군,233,,,,
2020-04,경기,계,"3,224",,,,
2020-04,경기,수원시,0,,,,
2020-04,경기,성남시,0,,,,
2020-04,경기,의정부시,192,,,,
2020-04,경기,안양시,43,,,,
2020-04,경기,부천시,128,,,,
2020-04,경기,광명시,0,,,,
2020-04,경기,평택시,686,,,,
2020-04,경기,동두천시,41,,,,
2020-04,경기,안산시,0,,,,
2020-04,경기,고양시,176,,,,
2020-04,경기,과천시,0,,,,
2020-04,경기,구리시,14,,,,
2020-04,경기,남양주시,123,,,,
2020-04,경기,오산시,7,,,,
2020-04,경기,시흥시,84,,,,
2020-04,경기,군포시,0,,,,
2020-04,경기,의왕시,6,,,,
2020-04,경기,하남시,22,,,,
2020-04,경기,용인시,53,,,,
2020-04,경기,파주시,9,,,,
2020-04,경기,이천시,59,,,,
2020-04,경기,안성시,798,,,,
2020-04,경기,김포시,34,,,,
2020-04,경기,양주시,256,,,,
2020-04,경기,여주시,52,,,,
2020-04,경기,화성시,122,,,,
2020-04,경기,광주시,100,,,,
2020-04,경기,연천군,2,,,,
2020-04,경기,포천시,18,,,,
2020-04,경기,가평군,170,,,,
2020-04,경기,양평군,29,,,,
2020-04,강원,계,"3,742",,,,
2020-04,강원,춘천시,224,,,,
2020-04,강원,원주시,53,,,,
2020-04,강원,강릉시,304,,,,
2020-04,강원,동해시,488,,,,
2020-04,강원,태백시,0,,,,
2020-04,강원,속초시,730,,,,
2020-04,강원,삼척시,231,,,,
2020-04,강원,홍천군,7,,,,
2020-04,강원,횡성군,225,,,,
2020-04,강원,영월군,249,,,,
2020-04,강원,평창군,206,,,,
2020-04,강원,정선군,104,,,,
2020-04,강원,철원군,0,,,,
2020-04,강원,화천군,0,,,,
2020-04,강원,양구군,0,,,,
2020-04,강원,인제군,147,,,,
2020-04,강원,고성군,532,,,,
2020-04,강원,양양군,242,,,,
2020-04,충북,계,919,,,,
2020-04,충북,청주시,69,,,,
2020-04,충북,충주시,0,,,,
2020-04,충북,제천시,45,,,,
2020-04,충북,보은군,0,,,,
2020-04,충북,옥천군,69,,,,
2020-04,충북,영동군,23,,,,
2020-04,충북,증평군,441,,,,
2020-04,충북,진천군,59,,,,
2020-04,충북,괴산군,0,,,,
2020-04,충북,음성군,213,,,,
2020-04,충북,단양군,0,,,,
2020-04,충남,계,"4,334",,,,
2020-04,충남,천안시,299,,,,
2020-04,충남,공주시,323,,,,
2020-04,충남,보령시,148,,,,
2020-04,충남,아산시,371,,,,
2020-04,충남,서산시,907,,,,
2020-04,충남,논산시,157,,,,
2020-04,충남,계룡시,135,,,,
2020-04,충남,당진시,"1,192",,,,
2020-04,충남,금산군,0,,,,
2020-04,충남,부여군,352,,,,
2020-04,충남,서천군,136,,,,
2020-04,충남,청양군,0,,,,
2020-04,충남,홍성군,0,,,,
2020-04,충남,예산군,171,,,,
2020-04,충남,태안군,143,,,,
2020-04,세종,계,0,,,,
2020-04,세종,세종시,0,,,,
2020-04,전북,계,822,,,,
2020-04,전북,전주시,165,,,,
2020-04,전북,군산시,104,,,,
2020-04,전북,익산시,107,,,,
2020-04,전북,정읍시,2,,,,
2020-04,전북,남원시,9,,,,
2020-04,전북,김제시,49,,,,
2020-04,전북,완주군,221,,,,
2020-04,전북,진안군,0,,,,
2020-04,전북,무주군,0,,,,
2020-04,전북,장수군,0,,,,
2020-04,전북,임실군,42,,,,
2020-04,전북,순창군,11,,,,
2020-04,전북,고창군,0,,,,
2020-04,전북,부안군,112,,,,
2020-04,전남,계,"1,373",,,,
2020-04,전남,목포시,482,,,,
2020-04,전남,여수시,14,,,,
2020-04,전남,순천시,7,,,,
2020-04,전남,나주시,0,,,,
2020-04,전남,광양시,24,,,,
2020-04,전남,담양군,0,,,,
2020-04,전남,곡성군,0,,,,
2020-04,전남,구례군,10,,,,
2020-04,전남,고흥군,18,,,,
2020-04,전남,보성군,0,,,,
2020-04,전남,화순군,0,,,,
2020-04,전남,장흥군,0,,,,
2020-04,전남,강진군,52,,,,
2020-04,전남,해남군,19,,,,
2020-04,전남,영암군,664,,,,
2020-04,전남,무안군,82,,,,
2020-04,전남,함평군,0,,,,
2020-04,전남,영광군,0,,,,
2020-04,전남,장성군,0,,,,
2020-04,전남,완도군,,,,,
2020-04,전남,진도군,1,,,,
2020-04,전남,신안군,0,,,,
2020-04,경북,계,"5,077",,,,
2020-04,경북,포항시,239,,,,
2020-04,경북,경주시,"1,682",,,,
2020-04,경북,김천시,"1,151",,,,
2020-04,경북,안동시,131,,,,
2020-04,경북,구미시,461,,,,
2020-04,경북,영주시,0,,,,
2020-04,경북,영천시,651,,,,
2020-04,경북,상주시,237,,,,
2020-04,경북,문경시,0,,,,
2020-04,경북,경산시,208,,,,
2020-04,경북,군위군,0,,,,
2020-04,경북,의성군,0,,,,
2020-04,경북,청송군,0,,,,
2020-04,경북,영양군,0,,,,
2020-04,경북,영덕군,0,,,,
2020-04,경북,청도군,48,,,,
2020-04,경북,고령군,0,,,,
2020-04,경북,성주군,0,,,,
2020-04,경북,칠곡군,12,,,,
2020-04,경북,예천군,257,,,,
2020-04,경북,봉화군,0,,,,
2020-04,경북,울진군,0,,,,
2020-04,경북,울릉군,0,,,,
2020-04,경남,계,"10,590",,,,
2020-04,경남,창원시,"5,082",,,,
2020-04,경남,진주시,444,,,,
2020-04,경남,통영시,"1,396",,,,
2020-04,경남,사천시,483,,,,
2020-04,경남,김해시,625,,,,
2020-04,경남,밀양시,412,,,,
2020-04,경남,거제시,"1,363",,,,
2020-04,경남,양산시,741,,,,
2020-04,경남,의령군,1,,,,
2020-04,경남,함안군,0,,,,
2020-04,경남,창녕군,14,,,,
2020-04,경남,고성군,0,,,,
2020-04,경남,남해군,0,,,,
2020-04,경남,하동군,7,,,,
2020-04,경남,산청군,13,,,,
2020-04,경남,함양군,5,,,,
2020-04,경남,거창군,4,,,,
2020-04,경남,합천군,0,,,,
2020-04,제주,계,"1,281",,,,
2020-04,제주,제주시,336,,,,
2020-04,제주,서귀포시,945,,,,
2020-05,서울,계,70,,,,
2020-05,서울,종로구,,,,,
2020-05,서울,중구,,,,,
2020-05,서울,용산구,,,,,
2020-05,서울,성동구,0,,,,
2020-05,서울,광진구,2,,,,
2020-05,서울,동대문구,,,,,
2020-05,서울,중랑구,,,,,
2020-05,서울,성북구,,,,,
2020-05,서울,강북구,,,,,
2020-05,서울,도봉구,6,,,,
2020-05,서울,노원구,,,,,
2020-05,서울,은평구,,,,,
2020-05,서울,서대문구,,,,,
2020-05,서울,마포구,,,,,
2020-05,서울,양천구,0,,,,
2020-05,서울,강서구,,,,,
2020-05,서울,구로구,,,,,
2020-05,서울,금천구,,,,,
2020-05,서울,영등포구,,,,,
2020-05,서울,동작구,,,,,
2020-05,서울,관악구,0,,,,
2020-05,서울,서초구,0,,,,
2020-05,서울,강남구,,,,,
2020-05,서울,송파구,6,,,,
2020-05,서울,강동구,56,,,,
2020-05,부산,계,"2,149",,,,
2020-05,부산,중구,0,,,,
2020-05,부산,서구,34,,,,
2020-05,부산,동구,169,,,,
2020-05,부산,영도구,359,,,,
2020-05,부산,부산진구,486,,,,
2020-05,부산,동래구,16,,,,
2020-05,부산,남구,59,,,,
2020-05,부산,북구,52,,,,
2020-05,부산,해운대구,126,,,,
2020-05,부산,사하구,186,,,,
2020-05,부산,금정구,140,,,,
2020-05,부산,강서구,175,,,,
2020-05,부산,연제구,1,,,,
2020-05,부산,수영구,7,,,,
2020-05,부산,사상구,173,,,,
2020-05,부산,기장군,166,,,,
2020-05,대구,계,"1,159",,,,
2020-05,대구,중구,24,,,,
2020-05,대구,동구,116,,,,
2020-05,대구,서구,0,,,,
2020-05,대구,남구,0,,,,
2020-05,대구,북구,5,,,,
2020-05,대구,수성구,350,,,,
2020-05,대구,달서구,207,,,,
2020-05,대구,달성군,457,,,,
2020-05,인천,계,342,,,,
2020-05,인천,중구,85,,,,
2020-05,인천,남동구,0,,,,
2020-05,인천,서구,63,,,,
2020-05,인천,연수구,0,,,,
2020-05,인천,미추홀구,172,,,,
2020-05,인천,동구,0,,,,
2020-05,인천,부평구,8,,,,
2020-05,인천,계양구,14,,,,
2020-05,인천,강화군,0,,,,
2020-05,인천,옹진군,0,,,,
2020-05,광주,계,31,,,,
2020-05,광주,동구,0,,,,
2020-05,광주,서구,0,,,,
2020-05,광주,남구,0,,,,
2020-05,광주,북구,31,,,,
2020-05,광주,광산구,0,,,,
2020-05,대전,계,871,,,,
2020-05,대전,동구,37,,,,
2020-05,대전,중구,399,,,,
2020-05,대전,서구,221,,,,
2020-05,대전,유성구,214,,,,
2020-05,대전,대덕구,0,,,,
2020-05,울산,계,614,,,,
2020-05,울산,중구,61,,,,
2020-05,울산,남구,46,,,,
2020-05,울산,동구,97,,,,
2020-05,울산,북구,177,,,,
2020-05,울산,울주군,233,,,,
2020-05,경기,계,"2,604",,,,
2020-05,경기,수원시,0,,,,
2020-05,경기,성남시,0,,,,
2020-05,경기,의정부시,183,,,,
2020-05,경기,안양시,43,,,,
2020-05,경기,부천시,112,,,,
2020-05,경기,광명시,0,,,,
2020-05,경기,평택시,611,,,,
2020-05,경기,동두천시,0,,,,
2020-05,경기,안산시,0,,,,
2020-05,경기,고양시,140,,,,
2020-05,경기,과천시,0,,,,
2020-05,경기,구리시,14,,,,
2020-05,경기,남양주시,120,,,,
2020-05,경기,오산시,7,,,,
2020-05,경기,시흥시,84,,,,
2020-05,경기,군포시,0,,,,
2020-05,경기,의왕시,0,,,,
2020-05,경기,하남시,22,,,,
2020-05,경기,용인시,53,,,,
2020-05,경기,파주시,9,,,,
2020-05,경기,이천시,5,,,,
2020-05,경기,안성시,730,,,,
2020-05,경기,김포시,23,,,,
2020-05,경기,양주시,23,,,,
2020-05,경기,여주시,12,,,,
2020-05,경기,화성시,119,,,,
2020-05,경기,광주시,100,,,,
2020-05,경기,연천군,1,,,,
2020-05,경기,포천시,18,,,,
2020-05,경기,가평군,146,,,,
2020-05,경기,양평군,29,,,,
2020-05,강원,계,"3,470",,,,
2020-05,강원,춘천시,199,,,,
2020-05,강원,원주시,22,,,,
2020-05,강원,강릉시,332,,,,
2020-05,강원,동해시,468,,,,
2020-05,강원,태백시,0,,,,
2020-05,강원,속초시,585,,,,
2020-05,강원,삼척시,223,,,,
2020-05,강원,홍천군,7,,,,
2020-05,강원,횡성군,213,,,,
2020-05,강원,영월군,235,,,,
2020-05,강원,평창군,206,,,,
2020-05,강원,정선군,103,,,,
2020-05,강원,철원군,0,,,,
2020-05,강원,화천군,0,,,,
2020-05,강원,양구군,0,,,,
2020-05,강원,인제군,137,,,,
2020-05,강원,고성군,509,,,,
2020-05,강원,양양군,231,,,,
2020-05,충북,계,365,,,,
2020-05,충북,청주시,31,,,,
2020-05,충북,충주시,0,,,,
2020-05,충북,제천시,32,,,,
2020-05,충북,보은군,0,,,,
2020-05,충북,옥천군,55,,,,
2020-05,충북,영동군,23,,,,
2020-05,충북,증평군,0,,,,
2020-05,충북,진천군,59,,,,
2020-05,충북,괴산군,0,,,,
2020-05,충북,음성군,165,,,,
2020-05,충북,단양군,0,,,,
2020-05,충남,계,"4,695",,,,
2020-05,충남,천안시,319,,,,
2020-05,충남,공주시,310,,,,
2020-05,충남,보령시,112,,,,
2020-05,충남,아산시,300,,,,
2020-05,충남,서산시,807,,,,
2020-05,충남,논산시,131,,,,
2020-05,충남,계룡시,129,,,,
2020-05,충남,당진시,"1,796",,,,
2020-05,충남,금산군,0,,,,
2020-05,충남,부여군,349,,,,
2020-05,충남,서천군,136,,,,
2020-05,충남,청양군,0,,,,
2020-05,충남,홍성군,0,,,,
2020-05,충남,예산군,171,,,,
2020-05,충남,태안군,135,,,,
2020-05,세종,계,0,,,,
2020-05,세종,세종시,0,,,,
2020-05,전북,계,661,,,,
2020-05,전북,전주시,151,,,,
2020-05,전북,군산시,104,,,,
2020-05,전북,익산시,96,,,,
