미분양주택현황보고(Unsold New Housings) / 시·군·구별 미분양현황 (200012 ~ 202509),,,,,,,
다운로드 시간 : 2025-11-16   16:12,,,,,,,
,검색기간  : 202303 ~ 202509,검색분야 : 주택,작성주기 : 매월,,,,
2023-10,전남,담양군,59,,,,
2023-10,전남,곡성군,0,,,,
2023-10,전남,구례군,5,,,,
2023-10,전남,고흥군,19,,,,
2023-10,전남,보성군,0,,,,
2023-10,전남,화순군,119,,,,
2023-10,전남,장흥군,64,,,,
2023-10,전남,강진군,0,,,,
2023-10,전남,해남군,20,,,,
2023-10,전남,영암군,357,,,,
2023-10,전남,무안군,36,,,,
2023-10,전남,함평군,195,,,,
2023-10,전남,영광군,0,,,,
2023-10,전남,장성군,64,,,,
2023-10,전남,완도군,0,,,,
2023-10,전남,진도군,0,,,,
2023-10,전남,신안군,0,,,,
2023-10,경북,계,"7,376",,,,
2023-10,경북,포항시,"3,896",,,,
2023-10,경북,경주시,"1,418",,,,
2023-10,경북,김천시,370,,,,
2023-10,경북,안동시,54,,,,
2023-10,경북,구미시,121,,,,
2023-10,경북,영주시,31,,,,
2023-10,경북,영천시,6,,,,
2023-10,경북,상주시,15,,,,
2023-10,경북,문경시,6,,,,
2023-10,경북,경산시,746,,,,
2023-10,경북,의성군,0,,,,
2023-10,경북,청송군,0,,,,
2023-10,경북,영양군,0,,,,
2023-10,경북,영덕군,0,,,,
2023-10,경북,청도군,43,,,,
2023-10,경북,고령군,0,,,,
2023-10,경북,성주군,0,,,,
2023-10,경북,칠곡군,627,,,,
2023-10,경북,예천군,0,,,,
2023-10,경북,봉화군,0,,,,
2023-10,경북,울진군,43,,,,
2023-10,경북,울릉군,0,,,,
2023-10,경남,계,"4,188",,,,
2023-10,경남,창원시,364,,,,
2023-10,경남,진주시,41,,,,
2023-10,경남,통영시,272,,,,
2023-10,경남,사천시,652,,,,
2023-10,경남,김해시,962,,,,
2023-10,경남,밀양시,97,,,,
2023-10,경남,거제시,916,,,,
2023-10,경남,양산시,471,,,,
2023-10,경남,의령군,0,,,,
2023-10,경남,함안군,0,,,,
2023-10,경남,창녕군,1,,,,
2023-10,경남,고성군,298,,,,
2023-10,경남,남해군,0,,,,
2023-10,경남,하동군,0,,,,
2023-10,경남,산청군,0,,,,
2023-10,경남,함양군,114,,,,
2023-10,경남,거창군,0,,,,
2023-10,경남,합천군,0,,,,
2023-10,제주,계,"2,523",,,,
2023-10,제주,제주시,"1,550",,,,
2023-10,제주,서귀포시,973,,,,
2023-11,서울,계,877,,,,
2023-11,서울,종로구,0,,,,
2023-11,서울,중구,3,,,,
2023-11,서울,용산구,28,,,,
2023-11,서울,성동구,0,,,,
2023-11,서울,광진구,38,,,,
2023-11,서울,동대문구,52,,,,
2023-11,서울,중랑구,0,,,,
2023-11,서울,성북구,0,,,,
2023-11,서울,강북구,127,,,,
2023-11,서울,도봉구,60,,,,
2023-11,서울,노원구,0,,,,
2023-11,서울,은평구,0,,,,
2023-11,서울,서대문구,0,,,,
2023-11,서울,마포구,95,,,,
2023-11,서울,양천구,0,,,,
2023-11,서울,강서구,115,,,,
2023-11,서울,구로구,52,,,,
2023-11,서울,금천구,32,,,,
2023-11,서울,영등포구,0,,,,
2023-11,서울,동작구,0,,,,
2023-11,서울,관악구,0,,,,
2023-11,서울,서초구,0,,,,
2023-11,서울,강남구,0,,,,
2023-11,서울,송파구,0,,,,
2023-11,서울,강동구,275,,,,
2023-11,부산,계,"2,534",,,,
2023-11,부산,중구,0,,,,
2023-11,부산,서구,33,,,,
2023-11,부산,동구,413,,,,
2023-11,부산,영도구,23,,,,
2023-11,부산,부산진구,349,,,,
2023-11,부산,동래구,109,,,,
2023-11,부산,남구,63,,,,
2023-11,부산,북구,124,,,,
2023-11,부산,해운대구,154,,,,
2023-11,부산,사하구,428,,,,
2023-11,부산,금정구,253,,,,
2023-11,부산,강서구,256,,,,
2023-11,부산,연제구,52,,,,
2023-11,부산,수영구,62,,,,
2023-11,부산,사상구,197,,,,
2023-11,부산,기장군,18,,,,
2023-11,대구,계,"10,328",,,,
2023-11,대구,중구,"1,034",,,,
2023-11,대구,동구,"1,090",,,,
2023-11,대구,서구,719,,,,
2023-11,대구,남구,"2,313",,,,
2023-11,대구,북구,"1,430",,,,
2023-11,대구,수성구,"1,444",,,,
2023-11,대구,달서구,"2,223",,,,
2023-11,대구,달성군,75,,,,
2023-11,대구,군위군,0,,,,
2023-11,인천,계,"1,298",,,,
2023-11,인천,중구,65,,,,
2023-11,인천,남동구,19,,,,
2023-11,인천,서구,518,,,,
2023-11,인천,연수구,180,,,,
2023-11,인천,미추홀구,405,,,,
2023-11,인천,동구,0,,,,
2023-11,인천,부평구,52,,,,
2023-11,인천,계양구,54,,,,
2023-11,인천,강화군,5,,,,
2023-11,인천,옹진군,0,,,,
2023-11,광주,계,604,,,,
2023-11,광주,동구,143,,,,
2023-11,광주,서구,26,,,,
2023-11,광주,남구,200,,,,
2023-11,광주,북구,144,,,,
2023-11,광주,광산구,91,,,,
2023-11,대전,계,747,,,,
2023-11,대전,동구,47,,,,
2023-11,대전,중구,178,,,,
2023-11,대전,서구,388,,,,
2023-11,대전,유성구,61,,,,
2023-11,대전,대덕구,73,,,,
2023-11,울산,계,"3,069",,,,
2023-11,울산,중구,71,,,,
2023-11,울산,남구,484,,,,
2023-11,울산,동구,64,,,,
2023-11,울산,북구,386,,,,
2023-11,울산,울주군,"2,064",,,,
2023-11,경기,계,"4,823",,,,
2023-11,경기,수원시,204,,,,
2023-11,경기,성남시,90,,,,
2023-11,경기,의정부시,217,,,,
2023-11,경기,안양시,89,,,,
2023-11,경기,부천시,112,,,,
2023-11,경기,광명시,0,,,,
2023-11,경기,평택시,508,,,,
2023-11,경기,동두천시,178,,,,
2023-11,경기,안산시,0,,,,
2023-11,경기,고양시,79,,,,
2023-11,경기,과천시,0,,,,
2023-11,경기,구리시,0,,,,
2023-11,경기,남양주시,393,,,,
2023-11,경기,오산시,0,,,,
2023-11,경기,시흥시,19,,,,
2023-11,경기,군포시,0,,,,
2023-11,경기,의왕시,0,,,,
2023-11,경기,하남시,2,,,,
2023-11,경기,용인시,604,,,,
2023-11,경기,파주시,1,,,,
2023-11,경기,이천시,3,,,,
2023-11,경기,안성시,533,,,,
2023-11,경기,김포시,1,,,,
2023-11,경기,양주시,"1,040",,,,
2023-11,경기,여주시,0,,,,
2023-11,경기,화성시,347,,,,
2023-11,경기,광주시,6,,,,
2023-11,경기,연천군,147,,,,
2023-11,경기,포천시,95,,,,
2023-11,경기,가평군,0,,,,
2023-11,경기,양평군,155,,,,
2023-11,강원,계,"3,861",,,,
2023-11,강원,춘천시,136,,,,
2023-11,강원,원주시,"1,693",,,,
2023-11,강원,강릉시,737,,,,
2023-11,강원,동해시,7,,,,
2023-11,강원,태백시,0,,,,
2023-11,강원,속초시,648,,,,
2023-11,강원,삼척시,40,,,,
2023-11,강원,홍천군,5,,,,
2023-11,강원,횡성군,8,,,,
2023-11,강원,영월군,0,,,,
2023-11,강원,평창군,335,,,,
2023-11,강원,정선군,71,,,,
2023-11,강원,철원군,47,,,,
2023-11,강원,화천군,0,,,,
2023-11,강원,양구군,0,,,,
2023-11,강원,인제군,0,,,,
2023-11,강원,고성군,0,,,,
2023-11,강원,양양군,134,,,,
2023-11,충북,계,"3,510",,,,
2023-11,충북,청주시,215,,,,
2023-11,충북,충주시,19,,,,
2023-11,충북,제천시,619,,,,
2023-11,충북,보은군,59,,,,
2023-11,충북,옥천군,613,,,,
2023-11,충북,영동군,8,,,,
2023-11,충북,증평군,0,,,,
2023-11,충북,진천군,209,,,,
2023-11,충북,괴산군,0,,,,
2023-11,충북,음성군,"1,768",,,,
2023-11,충북,단양군,0,,,,
2023-11,충남,계,"5,807",,,,
2023-11,충남,천안시,"1,400",,,,
2023-11,충남,공주시,243,,,,
2023-11,충남,보령시,0,,,,
2023-11,충남,아산시,"2,687",,,,
2023-11,충남,서산시,210,,,,
2023-11,충남,논산시,80,,,,
2023-11,충남,계룡시,0,,,,
2023-11,충남,당진시,46,,,,
2023-11,충남,금산군,38,,,,
2023-11,충남,부여군,9,,,,
2023-11,충남,서천군,5,,,,
2023-11,충남,청양군,0,,,,
2023-11,충남,홍성군,805,,,,
2023-11,충남,예산군,284,,,,
2023-11,충남,태안군,0,,,,
2023-11,세종,계,125,,,,
2023-11,세종,세종시,125,,,,
2023-11,전북,계,"3,131",,,,
2023-11,전북,전주시,42,,,,
2023-11,전북,군산시,"1,677",,,,
2023-11,전북,익산시,959,,,,
2023-11,전북,정읍시,114,,,,
2023-11,전북,남원시,7,,,,
2023-11,전북,김제시,183,,,,
2023-11,전북,완주군,146,,,,
2023-11,전북,진안군,0,,,,
2023-11,전북,무주군,0,,,,
2023-11,전북,장수군,0,,,,
2023-11,전북,임실군,0,,,,
2023-11,전북,순창군,3,,,,
2023-11,전북,고창군,0,,,,
2023-11,전북,부안군,0,,,,
2023-11,전남,계,"3,774",,,,
2023-11,전남,목포시,247,,,,
2023-11,전남,여수시,513,,,,
2023-11,전남,순천시,326,,,,
2023-11,전남,나주시,128,,,,
2023-11,전남,광양시,"1,624",,,,
2023-11,전남,담양군,59,,,,
2023-11,전남,곡성군,0,,,,
2023-11,전남,구례군,5,,,,
2023-11,전남,고흥군,19,,,,
2023-11,전남,보성군,0,,,,
2023-11,전남,화순군,119,,,,
2023-11,전남,장흥군,63,,,,
2023-11,전남,강진군,0,,,,
2023-11,전남,해남군,19,,,,
2023-11,전남,영암군,357,,,,
2023-11,전남,무안군,36,,,,
2023-11,전남,함평군,195,,,,
2023-11,전남,영광군,0,,,,
2023-11,전남,장성군,64,,,,
2023-11,전남,완도군,0,,,,
2023-11,전남,진도군,0,,,,
2023-11,전남,신안군,0,,,,
2023-11,경북,계,"6,859",,,,
2023-11,경북,포항시,"3,746",,,,
2023-11,경북,경주시,"1,398",,,,
2023-11,경북,김천시,352,,,,
2023-11,경북,안동시,53,,,,
2023-11,경북,구미시,121,,,,
2023-11,경북,영주시,28,,,,
2023-11,경북,영천시,6,,,,
2023-11,경북,상주시,13,,,,
2023-11,경북,문경시,3,,,,
2023-11,경북,경산시,745,,,,
2023-11,경북,의성군,0,,,,
2023-11,경북,청송군,0,,,,
2023-11,경북,영양군,0,,,,
2023-11,경북,영덕군,0,,,,
2023-11,경북,청도군,43,,,,
2023-11,경북,고령군,0,,,,
2023-11,경북,성주군,0,,,,
2023-11,경북,칠곡군,308,,,,
2023-11,경북,예천군,0,,,,
2023-11,경북,봉화군,0,,,,
2023-11,경북,울진군,43,,,,
2023-11,경북,울릉군,0,,,,
2023-11,경남,계,"4,068",,,,
2023-11,경남,창원시,362,,,,
2023-11,경남,진주시,41,,,,
2023-11,경남,통영시,269,,,,
2023-11,경남,사천시,600,,,,
2023-11,경남,김해시,910,,,,
2023-11,경남,밀양시,97,,,,
2023-11,경남,거제시,911,,,,
2023-11,경남,양산시,465,,,,
2023-11,경남,의령군,0,,,,
2023-11,경남,함안군,0,,,,
2023-11,경남,창녕군,1,,,,
2023-11,경남,고성군,298,,,,
2023-11,경남,남해군,0,,,,
2023-11,경남,하동군,0,,,,
2023-11,경남,산청군,0,,,,
2023-11,경남,함양군,114,,,,
2023-11,경남,거창군,0,,,,
2023-11,경남,합천군,0,,,,
2023-11,제주,계,"2,510",,,,
2023-11,제주,제주시,"1,537",,,,
2023-11,제주,서귀포시,973,,,,
2023-12,서울,계,958,,,,
2023-12,서울,종로구,0,,,,
2023-12,서울,중구,3,,,,
2023-12,서울,용산구,27,,,,
2023-12,서울,성동구,0,,,,
2023-12,서울,광진구,38,,,,
2023-12,서울,동대문구,174,,,,
2023-12,서울,중랑구,0,,,,
2023-12,서울,성북구,0,,,,
2023-12,서울,강북구,127,,,,
2023-12,서울,도봉구,59,,,,
2023-12,서울,노원구,0,,,,
2023-12,서울,은평구,0,,,,
2023-12,서울,서대문구,0,,,,
2023-12,서울,마포구,85,,,,
2023-12,서울,양천구,0,,,,
2023-12,서울,강서구,108,,,,
2023-12,서울,구로구,51,,,,
2023-12,서울,금천구,29,,,,
2023-12,서울,영등포구,0,,,,
2023-12,서울,동작구,0,,,,
2023-12,서울,관악구,0,,,,
2023-12,서울,서초구,0,,,,
2023-12,서울,강남구,0,,,,
2023-12,서울,송파구,0,,,,
2023-12,서울,강동구,257,,,,
2023-12,부산,계,"2,997",,,,
2023-12,부산,중구,0,,,,
2023-12,부산,서구,32,,,,
2023-12,부산,동구,412,,,,
2023-12,부산,영도구,22,,,,
2023-12,부산,부산진구,344,,,,
2023-12,부산,동래구,109,,,,
2023-12,부산,남구,63,,,,
2023-12,부산,북구,123,,,,
2023-12,부산,해운대구,150,,,,
2023-12,부산,사하구,427,,,,
2023-12,부산,금정구,252,,,,
2023-12,부산,강서구,657,,,,
2023-12,부산,연제구,129,,,,
2023-12,부산,수영구,62,,,,
2023-12,부산,사상구,197,,,,
2023-12,부산,기장군,18,,,,
2023-12,대구,계,"10,245",,,,
2023-12,대구,중구,"1,034",,,,
2023-12,대구,동구,"1,053",,,,
2023-12,대구,서구,719,,,,
2023-12,대구,남구,"2,289",,,,
2023-12,대구,북구,"1,430",,,,
2023-12,대구,수성구,"1,440",,,,
2023-12,대구,달서구,"2,205",,,,
2023-12,대구,달성군,75,,,,
2023-12,대구,군위군,0,,,,
2023-12,인천,계,"3,270",,,,
2023-12,인천,중구,333,,,,
2023-12,인천,남동구,19,,,,
2023-12,인천,서구,"1,869",,,,
2023-12,인천,연수구,180,,,,
2023-12,인천,미추홀구,812,,,,
2023-12,인천,동구,0,,,,
2023-12,인천,부평구,52,,,,
2023-12,인천,계양구,0,,,,
2023-12,인천,강화군,5,,,,
2023-12,인천,옹진군,0,,,,
2023-12,광주,계,596,,,,
2023-12,광주,동구,143,,,,
2023-12,광주,서구,25,,,,
2023-12,광주,남구,200,,,,
2023-12,광주,북구,144,,,,
2023-12,광주,광산구,84,,,,
2023-12,대전,계,894,,,,
2023-12,대전,동구,43,,,,
2023-12,대전,중구,178,,,,
2023-12,대전,서구,539,,,,
2023-12,대전,유성구,61,,,,
2023-12,대전,대덕구,73,,,,
2023-12,울산,계,"2,941",,,,
2023-12,울산,중구,66,,,,
2023-12,울산,남구,446,,,,
2023-12,울산,동구,64,,,,
2023-12,울산,북구,368,,,,
2023-12,울산,울주군,"1,997",,,,
2023-12,경기,계,"5,803",,,,
2023-12,경기,수원시,205,,,,
2023-12,경기,성남시,90,,,,
2023-12,경기,의정부시,896,,,,
2023-12,경기,안양시,82,,,,
2023-12,경기,부천시,112,,,,
2023-12,경기,광명시,4,,,,
2023-12,경기,평택시,430,,,,
2023-12,경기,동두천시,178,,,,
2023-12,경기,안산시,0,,,,
2023-12,경기,고양시,79,,,,
2023-12,경기,과천시,0,,,,
2023-12,경기,구리시,0,,,,
2023-12,경기,남양주시,384,,,,
2023-12,경기,오산시,0,,,,
2023-12,경기,시흥시,19,,,,
2023-12,경기,군포시,0,,,,
2023-12,경기,의왕시,0,,,,
2023-12,경기,하남시,2,,,,
2023-12,경기,용인시,601,,,,
2023-12,경기,파주시,1,,,,
2023-12,경기,이천시,3,,,,
2023-12,경기,안성시,499,,,,
2023-12,경기,김포시,567,,,,
2023-12,경기,양주시,941,,,,
2023-12,경기,여주시,0,,,,
2023-12,경기,화성시,335,,,,
2023-12,경기,광주시,6,,,,
2023-12,경기,연천군,132,,,,
2023-12,경기,포천시,86,,,,
2023-12,경기,가평군,0,,,,
2023-12,경기,양평군,151,,,,
2023-12,강원,계,"4,001",,,,
2023-12,강원,춘천시,129,,,,
2023-12,강원,원주시,"1,410",,,,
2023-12,강원,강릉시,"1,139",,,,
2023-12,강원,동해시,5,,,,
2023-12,강원,태백시,0,,,,
2023-12,강원,속초시,686,,,,
2023-12,강원,삼척시,40,,,,
2023-12,강원,홍천군,5,,,,
2023-12,강원,횡성군,7,,,,
2023-12,강원,영월군,0,,,,
2023-12,강원,평창군,335,,,,
2023-12,강원,정선군,68,,,,
2023-12,강원,철원군,47,,,,
2023-12,강원,화천군,0,,,,
2023-12,강원,양구군,0,,,,
2023-12,강원,인제군,0,,,,
2023-12,강원,고성군,0,,,,
2023-12,강원,양양군,130,,,,
2023-12,충북,계,"3,442",,,,
2023-12,충북,청주시,230,,,,
2023-12,충북,충주시,19,,,,
2023-12,충북,제천시,610,,,,
2023-12,충북,보은군,59,,,,
2023-12,충북,옥천군,578,,,,
2023-12,충북,영동군,8,,,,
2023-12,충북,증평군,0,,,,
2023-12,충북,진천군,206,,,,
2023-12,충북,괴산군,0,,,,
2023-12,충북,음성군,"1,732",,,,
2023-12,충북,단양군,0,,,,
2023-12,충남,계,"5,484",,,,
2023-12,충남,천안시,"1,297",,,,
2023-12,충남,공주시,243,,,,
2023-12,충남,보령시,0,,,,
2023-12,충남,아산시,"2,266",,,,
2023-12,충남,서산시,209,,,,
2023-12,충남,논산시,299,,,,
2023-12,충남,계룡시,0,,,,
2023-12,충남,당진시,46,,,,
2023-12,충남,금산군,38,,,,
2023-12,충남,부여군,9,,,,
2023-12,충남,서천군,5,,,,
2023-12,충남,청양군,0,,,,
2023-12,충남,홍성군,789,,,,
2023-12,충남,예산군,283,,,,
2023-12,충남,태안군,0,,,,
2023-12,세종,계,122,,,,
2023-12,세종,세종시,122,,,,
2023-12,전북,계,"3,075",,,,
2023-12,전북,전주시,36,,,,
2023-12,전북,군산시,"1,630",,,,
2023-12,전북,익산시,956,,,,
2023-12,전북,정읍시,114,,,,
2023-12,전북,남원시,7,,,,
2023-12,전북,김제시,183,,,,
2023-12,전북,완주군,146,,,,
2023-12,전북,진안군,0,,,,
2023-12,전북,무주군,0,,,,
2023-12,전북,장수군,0,,,,
2023-12,전북,임실군,0,,,,
2023-12,전북,순창군,3,,,,
2023-12,전북,고창군,0,,,,
2023-12,전북,부안군,0,,,,
2023-12,전남,계,"3,618",,,,
2023-12,전남,목포시,247,,,,
2023-12,전남,여수시,513,,,,
2023-12,전남,순천시,330,,,,
2023-12,전남,나주시,129,,,,
2023-12,전남,광양시,"1,612",,,,
2023-12,전남,담양군,36,,,,
2023-12,전남,곡성군,0,,,,
2023-12,전남,구례군,5,,,,
2023-12,전남,고흥군,19,,,,
2023-12,전남,보성군,0,,,,
2023-12,전남,화순군,119,,,,
2023-12,전남,장흥군,63,,,,
2023-12,전남,강진군,0,,,,
2023-12,전남,해남군,18,,,,
2023-12,전남,영암군,259,,,,
2023-12,전남,무안군,36,,,,
2023-12,전남,함평군,168,,,,
2023-12,전남,영광군,0,,,,
2023-12,전남,장성군,64,,,,
2023-12,전남,완도군,0,,,,
2023-12,전남,진도군,0,,,,
2023-12,전남,신안군,0,,,,
2023-12,경북,계,"8,862",,,,
2023-12,경북,포항시,"3,660",,,,
2023-12,경북,경주시,"1,391",,,,
2023-12,경북,김천시,331,,,,
2023-12,경북,안동시,53,,,,
2023-12,경북,구미시,"1,950",,,,
2023-12,경북,영주시,27,,,,
2023-12,경북,영천시,5,,,,
2023-12,경북,상주시,13,,,,
2023-12,경북,문경시,2,,,,
2023-12,경북,경산시,752,,,,
2023-12,경북,의성군,0,,,,
2023-12,경북,청송군,0,,,,
2023-12,경북,영양군,0,,,,
2023-12,경북,영덕군,0,,,,
2023-12,경북,청도군,43,,,,
2023-12,경북,고령군,0,,,,
2023-12,경북,성주군,0,,,,
2023-12,경북,칠곡군,627,,,,
2023-12,경북,예천군,0,,,,
2023-12,경북,봉화군,0,,,,
2023-12,경북,울진군,8,,,,
2023-12,경북,울릉군,0,,,,
2023-12,경남,계,"3,682",,,,
2023-12,경남,창원시,359,,,,
2023-12,경남,진주시,60,,,,
2023-12,경남,통영시,271,,,,
2023-12,경남,사천시,598,,,,
2023-12,경남,김해시,851,,,,
2023-12,경남,밀양시,85,,,,
2023-12,경남,거제시,578,,,,
2023-12,경남,양산시,462,,,,
2023-12,경남,의령군,0,,,,
2023-12,경남,함안군,0,,,,
2023-12,경남,창녕군,1,,,,
2023-12,경남,고성군,272,,,,
2023-12,경남,남해군,0,,,,
2023-12,경남,하동군,0,,,,
2023-12,경남,산청군,0,,,,
2023-12,경남,함양군,114,,,,
2023-12,경남,거창군,31,,,,
2023-12,경남,합천군,0,,,,
2023-12,제주,계,"2,499",,,,
2023-12,제주,제주시,"1,528",,,,
2023-12,제주,서귀포시,971,,,,
2024-01,서울,계,997,,,,
2024-01,서울,종로구,0,,,,
2024-01,서울,중구,3,,,,
2024-01,서울,용산구,26,,,,
2024-01,서울,성동구,0,,,,
2024-01,서울,광진구,38,,,,
2024-01,서울,동대문구,170,,,,
2024-01,서울,중랑구,0,,,,
2024-01,서울,성북구,0,,,,
2024-01,서울,강북구,125,,,,
2024-01,서울,도봉구,58,,,,
2024-01,서울,노원구,0,,,,
2024-01,서울,은평구,0,,,,
2024-01,서울,서대문구,0,,,,
2024-01,서울,마포구,80,,,,
2024-01,서울,양천구,0,,,,
2024-01,서울,강서구,105,,,,
2024-01,서울,구로구,45,,,,
2024-01,서울,금천구,28,,,,
2024-01,서울,영등포구,0,,,,
2024-01,서울,동작구,0,,,,
2024-01,서울,관악구,0,,,,
2024-01,서울,서초구,0,,,,
2024-01,서울,강남구,0,,,,
2024-01,서울,송파구,0,,,,
2024-01,서울,강동구,319,,,,
2024-01,부산,계,"3,372",,,,
2024-01,부산,중구,0,,,,
2024-01,부산,서구,32,,,,
2024-01,부산,동구,412,,,,
2024-01,부산,영도구,22,,,,
2024-01,부산,부산진구,407,,,,
2024-01,부산,동래구,160,,,,
2024-01,부산,남구,63,,,,
2024-01,부산,북구,123,,,,
2024-01,부산,해운대구,285,,,,
2024-01,부산,사하구,427,,,,
2024-01,부산,금정구,252,,,,
2024-01,부산,강서구,298,,,,
2024-01,부산,연제구,108,,,,
2024-01,부산,수영구,356,,,,
2024-01,부산,사상구,409,,,,
2024-01,부산,기장군,18,,,,
2024-01,대구,계,"10,124",,,,
2024-01,대구,중구,"1,031",,,,
2024-01,대구,동구,"1,015",,,,
2024-01,대구,서구,719,,,,
2024-01,대구,남구,"2,253",,,,
2024-01,대구,북구,"1,432",,,,
2024-01,대구,수성구,"1,439",,,,
2024-01,대구,달서구,"2,160",,,,
2024-01,대구,달성군,75,,,,
2024-01,대구,군위군,0,,,,
2024-01,인천,계,"3,094",,,,
2024-01,인천,중구,261,,,,
2024-01,인천,남동구,19,,,,
2024-01,인천,서구,"1,770",,,,
2024-01,인천,연수구,180,,,,
2024-01,인천,미추홀구,807,,,,
2024-01,인천,동구,0,,,,
2024-01,인천,부평구,52,,,,
2024-01,인천,계양구,0,,,,
2024-01,인천,강화군,5,,,,
2024-01,인천,옹진군,0,,,,
2024-01,광주,계,860,,,,
2024-01,광주,동구,143,,,,
2024-01,광주,서구,25,,,,
2024-01,광주,남구,183,,,,
2024-01,광주,북구,425,,,,
2024-01,광주,광산구,84,,,,
2024-01,대전,계,"1,112",,,,
2024-01,대전,동구,268,,,,
2024-01,대전,중구,178,,,,
2024-01,대전,서구,532,,,,
2024-01,대전,유성구,61,,,,
2024-01,대전,대덕구,73,,,,
2024-01,울산,계,"2,725",,,,
2024-01,울산,중구,61,,,,
2024-01,울산,남구,407,,,,
2024-01,울산,동구,64,,,,
2024-01,울산,북구,368,,,,
2024-01,울산,울주군,"1,825",,,,
2024-01,경기,계,"6,069",,,,
2024-01,경기,수원시,203,,,,
2024-01,경기,성남시,88,,,,
2024-01,경기,의정부시,640,,,,
2024-01,경기,안양시,79,,,,
2024-01,경기,부천시,382,,,,
2024-01,경기,광명시,0,,,,
2024-01,경기,평택시,361,,,,
2024-01,경기,동두천시,178,,,,
2024-01,경기,안산시,0,,,,
2024-01,경기,고양시,74,,,,
2024-01,경기,과천시,0,,,,
2024-01,경기,구리시,0,,,,
2024-01,경기,남양주시,378,,,,
2024-01,경기,오산시,0,,,,
2024-01,경기,시흥시,19,,,,
2024-01,경기,군포시,0,,,,
2024-01,경기,의왕시,0,,,,
2024-01,경기,하남시,2,,,,
2024-01,경기,용인시,"1,001",,,,
2024-01,경기,파주시,1,,,,
2024-01,경기,이천시,154,,,,
2024-01,경기,안성시,459,,,,
2024-01,경기,김포시,510,,,,
2024-01,경기,양주시,848,,,,
2024-01,경기,여주시,0,,,,
2024-01,경기,화성시,325,,,,
2024-01,경기,광주시,6,,,,
2024-01,경기,연천군,125,,,,
2024-01,경기,포천시,84,,,,
2024-01,경기,가평군,0,,,,
2024-01,경기,양평군,152,,,,
2024-01,강원,계,"3,996",,,,
2024-01,강원,춘천시,126,,,,
2024-01,강원,원주시,"1,218",,,,
2024-01,강원,강릉시,"1,345",,,,
2024-01,강원,동해시,7,,,,
2024-01,강원,태백시,0,,,,
2024-01,강원,속초시,691,,,,
2024-01,강원,삼척시,40,,,,
2024-01,강원,홍천군,5,,,,
2024-01,강원,횡성군,4,,,,
2024-01,강원,영월군,0,,,,
2024-01,강원,평창군,335,,,,
2024-01,강원,정선군,63,,,,
2024-01,강원,철원군,42,,,,
2024-01,강원,화천군,0,,,,
2024-01,강원,양구군,0,,,,
2024-01,강원,인제군,0,,,,
2024-01,강원,고성군,0,,,,
2024-01,강원,양양군,120,,,,
2024-01,충북,계,"3,275",,,,
2024-01,충북,청주시,199,,,,
2024-01,충북,충주시,19,,,,
2024-01,충북,제천시,598,,,,
2024-01,충북,보은군,59,,,,
2024-01,충북,옥천군,525,,,,
2024-01,충북,영동군,8,,,,
2024-01,충북,증평군,0,,,,
2024-01,충북,진천군,200,,,,
2024-01,충북,괴산군,0,,,,
2024-01,충북,음성군,"1,667",,,,
2024-01,충북,단양군,0,,,,
2024-01,충남,계,"5,436",,,,
2024-01,충남,천안시,"1,277",,,,
2024-01,충남,공주시,243,,,,
2024-01,충남,보령시,0,,,,
2024-01,충남,아산시,"2,317",,,,
2024-01,충남,서산시,208,,,,
2024-01,충남,논산시,243,,,,
2024-01,충남,계룡시,0,,,,
2024-01,충남,당진시,46,,,,
2024-01,충남,금산군,34,,,,
2024-01,충남,부여군,9,,,,
2024-01,충남,서천군,5,,,,
2024-01,충남,청양군,0,,,,
2024-01,충남,홍성군,785,,,,
2024-01,충남,예산군,269,,,,
2024-01,충남,태안군,0,,,,
2024-01,세종,계,120,,,,
2024-01,세종,세종시,120,,,,
2024-01,전북,계,"3,438",,,,
2024-01,전북,전주시,35,,,,
2024-01,전북,군산시,"2,016",,,,
2024-01,전북,익산시,958,,,,
2024-01,전북,정읍시,90,,,,
2024-01,전북,남원시,7,,,,
2024-01,전북,김제시,183,,,,
2024-01,전북,완주군,146,,,,
2024-01,전북,진안군,0,,,,
2024-01,전북,무주군,0,,,,
2024-01,전북,장수군,0,,,,
2024-01,전북,임실군,0,,,,
2024-01,전북,순창군,3,,,,
2024-01,전북,고창군,0,,,,
2024-01,전북,부안군,0,,,,
2024-01,전남,계,"3,625",,,,
2024-01,전남,목포시,247,,,,
2024-01,전남,여수시,513,,,,
2024-01,전남,순천시,351,,,,
2024-01,전남,나주시,129,,,,
2024-01,전남,광양시,"1,605",,,,
2024-01,전남,담양군,35,,,,
2024-01,전남,곡성군,0,,,,
2024-01,전남,구례군,5,,,,
2024-01,전남,고흥군,19,,,,
2024-01,전남,보성군,0,,,,
2024-01,전남,화순군,119,,,,
2024-01,전남,장흥군,61,,,,
2024-01,전남,강진군,0,,,,
2024-01,전남,해남군,16,,,,
2024-01,전남,영암군,259,,,,
2024-01,전남,무안군,36,,,,
2024-01,전남,함평군,167,,,,
2024-01,전남,영광군,0,,,,
2024-01,전남,장성군,63,,,,
2024-01,전남,완도군,0,,,,
2024-01,전남,진도군,0,,,,
2024-01,전남,신안군,0,,,,
2024-01,경북,계,"9,299",,,,
2024-01,경북,포항시,"3,579",,,,
2024-01,경북,경주시,"1,387",,,,
