"주택유형별","지역별","항목","단위","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월","2024.06 월","2024.07 월","2024.08 월","2024.09 월","2024.10 월","2024.11 월","2024.12 월","2025.01 월","2025.02 월","2025.03 월","2025.04 월","2025.05 월","2025.06 월","2025.07 월","2025.08 월","2025.09 월",
"아파트","계양","매매가격 대비 전세가격","","66.67506917","66.96131507","67.39051551","67.85438119","68.17281193","68.48451114","70.35099561","70.53166067","70.58238062","70.73549264","70.99016212","71.05122845","71.18438301","71.41032091","71.5254377","71.66141044","71.83622137","72.00604726","72.10389369","72.24104555","72.31155554","72.54478935","72.5924082","72.62894256","72.6374108","72.65662784","72.70916628","72.75719807","72.81094765","72.79779934","72.85043229","72.65875146","72.54718424","72.49527791","72.47224685","78.74047506","78.69540227","78.69281334","78.64438815","78.61288774","78.56501745","78.59053943","78.57070033","78.63672649","78.77515515","78.80819352","78.64288364","78.35134081","78.10275505","78.13561323","77.86590679","77.24137064","77.1899023","76.99267583","77.0979662","77.14580489","76.88358449","76.89725113","76.96420048","77.10837239","76.85715595","77.14001804","77.07154663","77.2999779","77.23920238","77.03314565","76.83270532","76.83931387","76.91128482","77.2619577","77.70537477","77.86558155","77.69304489","77.44780272","77.28175813","76.94713896","76.38583601","75.61836233","72.15642547","71.84980904","71.30262317","70.8805719","70.76526617","70.72262177","70.68837496","70.71701277","70.73902768","70.74424781","70.79074714","70.86332569","70.68470025","70.51149577","70.65067053","70.71368119","70.98067426","70.81301013","70.05738694","69.43316608","68.80525097","68.25377016","67.59928843","67.32479416","67.2563415","67.22684101","67.22206323","67.27115572","67.34231534","67.40913942","67.38145403","67.59534584","67.85047392","68.04356079","68.3422917","68.58538767","68.63103318","68.84532986","68.9639602","69.23997895","69.43405561","69.79592235","69.98659202","70.18372746","70.41034746","70.68171784","70.81535986","70.8734503655","70.92808095","70.92324802","71.11089174",
"아파트","서","매매가격 대비 전세가격","","60.2526246","60.33346539","60.33905001","60.4756723","60.44321271","60.64762118","65.49999701","65.52055865","65.74581164","65.82642361","65.91385434","65.94519555","65.9825855","66.19624344","66.35632685","66.61486449","66.77684974","66.90320909","67.02693564","67.16228219","67.22168517","67.21119463","67.22519186","67.27578653","67.32777682","67.53018831","67.56456661","67.64869894","67.63603424","67.94342939","68.00837012","68.05341655","68.10224222","68.22334298","68.19097319","73.55640625","73.34328361","73.20504057","73.16465003","72.93202277","72.73039067","72.48091168","72.38249097","72.3847318","72.3802734","72.35187212","72.28880206","72.06387608","70.73687177","70.67861616","70.68726943","70.67327608","70.74521282","70.72540442","70.76446177","70.92608757","70.96301533","71.13356449","70.9373137","71.05412046","69.40936295","69.18689772","67.11785607","67.1450277","67.1082662","67.09253349","66.96734516","66.92119359","67.49856319","68.20020919","68.90223745","69.66310694","70.19541125","70.00397558","69.56801643","68.99528398","68.59872955","68.0344496","70.42346235","69.66877585","68.7898541","68.0657117","67.7579151","67.47467053","67.05126657","66.45945593","65.7939982","65.5420492","65.46604451","65.05768576","64.89980974","64.82239305","64.72669678","64.42233658","64.27923447","64.03519061","63.05886227","61.97648322","61.70864284","61.65306946","61.58513659","61.40666122","61.36020061","61.29411022","61.17441705","61.38713472","61.64781751","61.91245811","61.77840232","62.07504715","62.34687762","62.53652325","62.95750032","63.13758031","63.32875145","63.72353029","64.4716628","65.16851087","65.39071318","65.24867499","65.05889062","64.91910739","65.02693243","64.99216303","64.82524919","64.7088638789","64.6088437","64.57200648","64.89523024",
"아파트","부산","매매가격 대비 전세가격","","72.39418235","72.37799977","72.39861985","72.43028561","72.38394872","72.31301818","71.8790542","71.86442688","71.80967973","71.79648868","71.74902863","71.92083315","72.11181053","72.33115666","72.41912684","72.51255992","72.60488518","72.6738283","72.70575822","72.6718427","72.54454724","72.36887704","72.20963228","72.10353441","72.03828859","71.98656234","71.94644407","71.88220361","71.75606561","71.59595598","71.4322434","71.28103639","71.26763714","71.2557313","71.27917591","69.3720866","69.38529657","69.4266166","69.445686","69.48269005","69.4353168","69.48765803","69.49603616","69.52737851","69.62215395","69.71342992","69.83897123","69.96532068","70.17650213","70.23763988","70.31698469","70.38212319","70.46022704","70.52698676","70.49239667","70.49508431","70.49681367","70.58008253","70.55833836","70.42790937","70.21790564","70.25616051","70.25303984","70.29481175","70.35137361","70.40144232","70.08990751","69.9649989","69.80416389","69.82461089","69.532556","69.22410136","69.01010296","68.90683221","68.82979844","68.72179582","68.54329652","68.03377129","66.06997593","65.69951981","65.37273064","65.11952072","64.90631586","64.94301953","64.98673574","65.05231867","65.09285256","65.04852392","65.03640396","65.0489828","65.05945639","65.11561501","65.16812565","65.15210175","65.06548188","64.80810637","64.30978082","63.80691417","63.59232539","63.49833046","63.41132604","63.37785896","63.32006686","63.34164703","63.31056551","63.37411759","63.4366265","63.46295632","63.47988621","63.57389527","63.74021616","63.93823123","64.07954765","64.2204504","64.4029725","64.54625112","64.68576811","64.89852763","65.08671457","65.30485727","65.51347922","65.68406298","65.89799232","66.28472812","66.48409351","66.6997596305","66.86300014","67.03837668","67.17087433",
"아파트","중부산권","매매가격 대비 전세가격","","71.70417193","71.65928978","71.67460112","71.62576617","71.54955576","71.42287134","70.84547247","70.78174525","70.66185847","70.65560672","70.54049004","70.74659852","70.95874877","71.11310544","71.18097965","71.32183974","71.44684478","71.60317397","71.6261252","71.61245737","71.53222446","71.40845288","71.34929117","71.34059994","71.29955283","71.26693307","71.20905253","71.14050199","71.01426269","70.86774922","70.67908308","70.52815236","70.51288992","70.49466526","70.49389583","70.71775055","70.66836714","70.68792058","70.72655273","70.80648694","70.76497362","70.89903479","70.88738073","70.89405011","70.93605091","70.9457859","71.01270792","71.11008365","71.09609916","71.10628974","71.15681162","71.21840581","71.26467061","71.32356982","71.3477094","71.42742694","71.4857794","71.58879749","71.57869965","71.50889471","71.50271437","71.51542419","71.50483726","71.52632783","71.60092015","71.66382454","71.21950602","71.00563881","70.78724187","70.7956548","70.31292622","69.88949759","69.62621487","69.42789233","69.25467117","69.08447025","68.89550119","68.55625526","65.69076975","65.54719974","65.3484789","65.13917565","64.87030743","64.85869239","64.85513055","64.96191018","64.97600716","64.9115616","64.94232937","64.93190363","64.89292016","64.91038096","64.83890525","64.61483462","64.45576499","64.39515063","64.0066891","63.38359775","63.1818415","63.12829958","62.99996355","62.95726193","62.83415743","62.86128826","62.80701298","62.85372364","62.99620226","63.06375043","63.14246027","63.28691263","63.5279406","63.74835294","63.90210861","64.13371034","64.40536464","64.62530746","64.78211945","65.02391789","65.26337652","65.56193047","65.73471618","65.85451229","66.01733095","66.34933543","66.53835878","66.780325533","66.94238799","67.06966409","67.18368287",
"아파트","중","매매가격 대비 전세가격","","71.99675511","72.09145739","72.15562294","72.25930338","72.23571359","72.30067331","71.80183393","71.82563088","71.90557813","71.91846875","71.86416958","71.95473576","72.19609362","72.44249379","72.47216925","72.59074589","72.66717856","72.9189705","72.98244792","73.04788836","72.83923013","72.78349607","72.6390696","72.51982784","72.43846124","72.36792722","72.38438779","72.41487542","72.39384974","72.44333299","72.33346296","72.20674766","72.15928566","72.14180095","72.13774094","68.02337603","68.05785851","68.08969021","68.01295486","67.9825712","67.96698724","68.0425994","68.1208455","68.20475658","68.24009533","68.26133449","68.32045716","68.36329786","67.14197819","67.22932749","67.29711999","67.34580779","67.31454164","67.38854072","67.369246","67.38279289","67.66658817","67.7816489","67.77569979","67.77760137","67.54843596","67.60962877","67.54104579","67.65602947","67.68318493","67.89874337","67.99811107","68.23742762","68.51481961","68.69014728","68.79051773","68.75791842","68.63374332","68.85568941","69.1460775","69.08772835","69.18530162","68.87475471","69.16107646","69.1976677","69.31523405","69.50746468","69.63104892","69.90794964","69.96467126","70.0015923","70.10654187","70.22291516","70.16067906","70.15386447","70.1540627","70.17805531","70.30801857","70.49463779","70.76040659","71.05785402","71.34467609","71.48516133","71.56599693","71.5352545","71.66257949","71.76822755","71.84311593","71.91149343","71.94658103","71.93069487","72.19197996","72.19986271","72.29311475","72.29073227","72.34384963","72.37964809","72.40207822","72.40771454","72.42230506","72.30091228","72.33824884","72.20273403","72.05238458","72.17458007","72.20179574","72.29293955","72.21353789","73.60990348","73.64282049","73.7828994661","73.90970188","74.00686182","74.10207871",
"아파트","서","매매가격 대비 전세가격","","73.71613277","73.71624753","73.73066169","73.7904066","73.83902972","73.94339849","67.98800288","68.03157633","68.04812813","68.17487011","68.28607775","68.16621324","68.47529793","68.54366873","68.55814545","68.5793535","68.57326161","68.58505777","68.43678399","68.31418427","68.16021549","68.22032068","68.22679605","68.29367658","68.31762667","68.31831091","68.35814397","68.32273233","68.29573658","68.30834633","68.29157792","68.21172517","68.20521792","68.2058414","68.20903632","70.68782804","70.70158839","70.69836049","70.70655953","70.65980569","70.65341287","70.71952577","70.77762525","70.83663324","70.85816362","70.85678882","71.01742631","71.0289191","71.55901054","71.59027561","71.58447155","71.64006095","71.7433289","71.85746082","72.11196573","72.27017607","72.25346059","72.30842874","72.34418835","72.60684237","72.36543419","72.42086435","72.46906277","72.60453754","72.69817147","72.85304351","73.09504253","73.17926124","73.13181022","72.83371166","72.8541851","72.72553802","72.84836026","72.74745902","72.70310883","72.68772791","72.54157406","72.12032851","70.51441674","70.41276605","70.2051503","70.1607054","69.88205376","69.84720191","69.98454165","70.07002685","70.00979681","70.10750605","70.0992124","70.17549307","70.19223233","70.27001463","70.35962966","70.47049389","70.69263784","70.85484232","71.00303558","70.81743191","70.87807249","70.87614967","70.8794678","70.88695068","70.95352339","70.9455942","70.91629993","70.8814123","70.90777145","70.99352804","69.62315707","69.6099583","69.84192356","69.87435021","69.92610935","70.00596216","70.15376368","70.23990449","70.33236564","70.43316241","70.61009371","70.77010649","70.83340869","70.9181249","71.0157717","70.97506877","71.06288248","71.1791273042","71.33257129","71.49515427","71.64430393",
"아파트","동","매매가격 대비 전세가격","","67.74301645","67.73890755","67.68531467","67.75949181","67.65498505","67.62934","69.52823066","69.60349846","69.59883498","69.55835968","69.52675641","69.52909984","69.58852373","69.69492152","69.70507865","69.61702162","69.63277685","69.65959012","69.61609603","69.56349019","69.57395882","69.61891712","69.67798986","69.72606594","69.72816652","69.7407577","69.77314101","69.76028964","69.81521164","69.90655086","69.78296583","69.69826427","69.68712887","69.71366402","69.71366402","67.33932428","67.32961628","67.31391455","67.34924797","67.37385082","67.48488961","67.52846554","67.62755793","67.61749075","67.73033332","67.84836474","68.14799256","68.34110476","67.72353972","67.70357816","67.72396141","67.67800985","67.73295906","67.66840574","67.71109986","67.62572116","67.6151008","67.54903408","67.51200065","67.57365257","68.95308175","68.92984793","68.86553569","68.80342592","68.79617224","68.84197937","68.85304838","68.84645845","68.52913718","68.46519881","68.61923516","68.25625839","68.12971695","68.09452778","67.90279268","67.66911825","67.43538276","66.68567371","65.79272157","65.29912651","65.57740594","65.47577602","65.03007625","64.96848907","65.16404065","65.17187316","65.1701846","65.28588607","65.11750321","65.13036824","65.09832761","65.06791163","65.01383768","64.77108622","64.77211842","65.14775819","64.96761708","64.54456737","64.26499986","64.19724764","64.17526746","64.19034854","64.15534977","64.03644405","64.55932307","64.48580709","64.35168357","64.20915169","64.18973051","64.54670134","64.72779395","64.96211736","65.22739804","65.4029862","65.47213654","65.58063371","65.73698164","65.89834314","66.14202788","66.46384157","66.66697567","66.84533737","67.09221342","68.85638961","68.99609077","69.125793343","69.36421916","69.42763498","69.53785854",
"아파트","영도","매매가격 대비 전세가격","","68.75281362","68.83582861","68.91234825","68.93689237","69.21780257","69.16674279","68.98828884","68.99612957","69.01831305","68.89629072","68.89704535","68.93112237","68.91720652","68.99527414","69.09313188","69.21230377","69.34244834","69.35060221","69.31385401","69.28320171","69.28111584","69.22755929","69.24205183","69.19210838","69.12356607","69.08390275","69.02626254","69.08122978","69.38413808","69.46957684","69.35261007","69.25105657","69.27866777","69.28998471","69.36859894","70.89566915","70.94866437","71.15427652","71.32510168","71.37843684","71.37579979","71.57267938","71.61478874","71.65241875","71.69158486","71.73418305","72.01786003","72.13781871","73.4455835","73.56877748","73.61473085","73.60849494","73.65077528","73.7308739","73.81871226","73.95070603","74.03120578","74.37817768","74.55676021","74.81613992","74.52521479","74.60489269","74.66861388","74.7500279","74.80901686","74.95669331","75.0380447","75.09816028","75.13498097","75.19369686","75.36144405","74.98331398","74.6426198","74.58553425","74.48123576","74.22479708","73.77689317","72.57742456","66.44601913","66.24344397","65.90827347","65.66992573","65.43545198","65.39857663","65.43630005","65.53686441","65.62500941","65.65641513","65.59764099","65.60523847","65.58793749","65.62753463","65.72188002","65.91438576","66.11526716","66.22199196","66.38711984","66.60474308","67.00831868","67.14300902","67.20073063","67.27779323","67.24609134","67.42183018","67.78347858","67.95005416","68.06065359","68.23826789","67.53264474","67.74580894","68.19391898","68.39052502","68.54487991","68.7654619","69.12286394","69.14746385","69.15099532","69.1753625","69.24290483","69.34294115","69.50225394","69.6683596","69.79882331","69.74157565","69.71815362","69.8545204705","69.99901845","70.04398688","70.08377787",
"아파트","부산진","매매가격 대비 전세가격","","75.98765703","75.92524375","75.94972779","75.80417986","75.74781259","75.56377808","75.53127025","75.50349931","75.36703109","75.46692086","75.45180655","75.84894709","76.2527625","76.52957072","76.61803155","76.98997872","77.33997018","77.74647523","77.79451247","77.87103054","77.79825037","77.71893552","77.63099078","77.6312642","77.62723625","77.630754","77.60138027","77.55874633","77.38906247","77.15009175","76.88852831","76.72007074","76.69503437","76.6293073","76.61525328","73.62583319","73.59311547","73.70113855","73.80509095","74.04846043","73.92834117","74.00343161","74.03912355","74.08752181","74.14228302","74.13596261","74.21247709","74.31994637","75.13232786","75.14816008","75.18920622","75.28188431","75.33084051","75.3936289","75.39166944","75.64014836","75.72028017","75.88263834","75.99131538","76.01073285","76.68851579","76.63972558","76.615101","76.62713724","76.75392912","76.87613475","75.85022028","75.33529916","75.08852675","75.41361907","74.81394668","74.32000095","73.97117285","73.77686154","73.72543115","73.58866367","73.44863316","73.42487252","69.80107768","70.06799977","69.93850608","69.71447071","69.26894042","69.21626024","69.18278033","69.29270315","69.27851469","69.03530156","69.21043774","69.22144799","69.1350328","69.14074905","68.78228955","68.3175771","67.84424295","67.80408235","67.87553144","67.63340494","67.81151374","67.81760421","67.53253398","67.40492394","67.13842982","67.13999389","66.87799353","67.00056104","67.20945567","67.18348767","67.22829143","67.3482312","67.53326694","67.88154833","68.07724784","68.21219298","68.6262445","68.83780446","68.94663583","69.20871131","69.36815427","69.68597989","69.98314504","70.06073215","70.12291473","70.67897215","70.90022978","71.0734257086","71.18787233","71.34538201","71.49119014",
"아파트","남","매매가격 대비 전세가격","","71.38035289","71.30960807","71.27884384","71.07260583","70.94587011","70.70013131","71.39539193","71.12449297","70.76602118","70.47184875","70.16746346","70.49653312","70.52327093","70.45340671","70.43656361","70.41675448","70.35800437","70.39199179","70.4206719","70.42969131","70.47305113","70.31126608","70.30295736","70.33314943","70.24814191","70.16012685","70.13837787","70.09933996","70.03042272","69.915191","69.87333377","69.84188414","69.81469585","69.79870453","69.78838681","72.33069817","72.29748579","72.18546275","72.10637914","72.14418552","72.11825095","72.00495839","71.88088429","71.76963772","71.78774709","71.7379372","71.68240613","71.73207919","71.45664491","71.51391471","71.60379751","71.72074009","71.7535084","71.78393095","71.79078409","71.74262224","71.72655538","71.70597087","71.50829233","71.5034068","70.5271982","70.75643259","70.75342718","70.74959524","70.80122527","70.8866598","70.71825931","70.66021908","70.60257966","70.69488327","70.35925587","70.04981613","70.05500021","69.55316546","68.98354659","68.80586278","68.71337719","68.60998361","66.92834959","66.81644925","66.78119381","66.72355015","66.66746163","66.6523984","66.60626742","66.82697222","66.88078306","66.92062189","66.97280949","66.95900197","66.93501024","67.03348581","67.12624271","67.11149739","67.23590708","67.21080431","66.61151298","64.86527538","63.85999232","63.53728718","63.57709137","63.46958628","63.4553507","63.69944323","63.70376878","63.68215543","63.82521603","64.00393239","64.01208083","64.14747659","64.34426642","64.46040158","64.57098211","64.76264561","65.200154","65.68401304","65.96839286","66.33919867","66.48401288","66.74327823","66.76375579","66.83178654","66.97642215","67.11840889","67.34314348","67.6978625792","67.89742837","68.04214131","68.11395925",
"아파트","연제","매매가격 대비 전세가격","","71.5271843","71.49359202","71.54562846","71.53912977","71.43085039","71.33782085","69.23291013","69.1958684","69.17008132","69.35330024","69.30237214","69.36684646","69.52421203","69.637589","69.78263633","69.86943218","69.94261372","69.99364567","70.05910667","70.06982041","70.15591988","70.00335706","69.9712965","69.95634557","69.90076523","69.86225958","69.60620292","69.32032447","68.91679201","68.66235938","68.39237546","68.14494153","68.15536673","68.19792501","68.2089465","70.75435907","70.6201599","70.64873472","70.67806457","70.68333365","70.67411458","70.54093422","70.52130872","70.61504326","70.69115627","70.76794298","70.8339033","70.91986653","69.79868936","69.71493222","69.74099518","69.76032424","69.7860216","69.8562671","69.87853389","69.92954736","70.04092346","70.13880086","70.12881223","69.88045993","69.54651299","69.44715324","69.43361684","69.46486098","69.48724285","69.4400666","69.19966587","69.09820951","68.78859997","68.42582348","67.68224694","67.43042896","66.9434463","66.70092378","66.71649","66.57071149","66.43526931","66.11941212","64.16143691","63.59826623","62.98584488","62.70173087","62.54877173","62.53823025","62.42418229","62.48053872","62.50878548","62.43334878","62.32904907","62.25694174","62.27732306","62.27396307","62.24064508","61.84660515","61.38969014","60.7485761","59.84113734","59.03251895","58.57283834","58.59339934","58.26925686","58.28501011","58.16488071","58.09835657","58.10432414","58.23695192","58.31777465","58.34838155","58.57174308","58.80135813","59.10536335","59.28306882","59.5219769","59.99494666","60.14331906","60.37674292","60.38294476","60.60371139","61.17553212","61.73363079","61.97592495","62.24429205","62.50001428","62.82888383","63.05644713","63.3762233194","63.6236395","63.77529191","63.9431231",
"아파트","수영","매매가격 대비 전세가격","","63.69387991","63.59761116","63.59895199","63.87951396","63.61636928","63.6112044","62.81636981","62.85441181","62.87289789","62.89232681","62.59603474","62.59144339","62.85595874","63.22003502","63.30918315","63.34744614","63.38110783","63.42656676","63.43490105","63.18093216","63.01110439","62.72198603","62.53044676","62.44273613","62.39054981","62.35524492","62.35172896","62.33653412","62.22639539","62.10572277","61.82425459","61.56881802","61.53943866","61.51828657","61.50306785","62.20939092","62.08935262","61.99961546","62.03136107","61.97951441","61.97899448","63.01369277","62.98059258","62.92383263","62.92412422","62.93951737","62.95277429","63.12114691","62.14136695","62.10163298","62.17407194","62.20061385","62.27724129","62.35170329","62.33992343","62.23922298","62.29702395","62.36658292","62.23758424","61.6972751","62.03808178","61.91300214","61.87914437","61.88075944","61.96797239","61.88155943","61.28479587","60.96805592","60.38436411","60.05089961","59.04968771","58.14985249","57.74653679","57.89237876","57.71021929","57.43106684","57.00210687","56.13856306","52.21512302","51.66879443","51.48815947","51.00786701","50.61916838","50.71601213","50.86360275","50.88087055","50.85305599","50.85617844","50.82012715","50.79155878","50.71618169","50.61990883","50.71249482","50.4941714","50.53221908","50.78753384","50.27951165","49.98714918","50.05970492","50.07706537","50.07560473","50.13573973","49.98455259","49.81431601","49.62500083","49.50196395","49.71134229","49.87808212","50.47247112","50.55992132","50.85311476","51.11702084","51.15646454","51.50061524","51.42683063","51.47779428","51.8761453","52.15917159","52.49689724","52.67441388","52.77666216","52.86204147","53.23075151","53.36410017","53.57866645","53.8750814025","53.97396644","54.02609023","54.09333438",
"아파트","동부산권","매매가격 대비 전세가격","","71.66029818","71.64682475","71.65635605","71.74783587","71.73459636","71.70201318","71.44847714","71.42916291","71.3981962","71.35363639","71.36538568","71.61892567","71.93222495","72.3903038","72.53653972","72.63541997","72.81488647","72.83879326","72.87429284","72.77417633","72.63923905","72.36406895","72.06156481","71.91787664","71.85685768","71.82703484","71.78678634","71.76058647","71.6201858","71.38479305","71.20891815","71.07351007","71.07949759","71.04964905","71.04110614","66.85710807","66.81643903","66.82605024","66.81082359","66.79298251","66.6249488","66.5729064","66.55350364","66.59387764","66.6211604","66.70699126","66.84550257","66.9254974","67.40211683","67.48439228","67.56425894","67.61962062","67.72191275","67.69480492","67.48529988","67.3733284","67.31271482","67.35803037","67.21578609","66.82797167","66.67508494","66.72022975","66.68301977","66.71784607","66.73599973","66.72382306","66.25260864","66.04101467","65.74799621","65.69337928","65.40379783","65.37205097","65.22479941","65.11801621","65.07141942","64.85148741","64.57229988","63.85172564","61.64215695","61.13397017","60.56675662","60.14721359","60.01222895","60.04251893","60.17397968","60.21215376","60.24298317","60.20798303","60.15703475","60.15408101","60.19469917","60.27161189","60.40200503","60.49763511","60.51717009","60.1460783","59.36664506","58.86350454","58.59565579","58.45874976","58.37561891","58.39281121","58.39481118","58.44849513","58.43941547","58.55247374","58.61047498","58.65454975","58.64026848","58.70744197","58.82217361","58.98268169","59.08633707","59.16522762","59.22410959","59.26532013","59.32287955","59.49925714","59.59577769","59.72491007","59.93444926","60.13241588","60.33971877","60.91850756","61.16042114","61.3899418748","61.54982092","61.74146308","61.81345373",
"아파트","해운대","매매가격 대비 전세가격","","72.68058721","72.65212249","72.62292327","72.85207842","72.89591784","72.89419445","72.5987216","72.58922563","72.50603083","72.46382426","72.52711574","72.93624337","73.41255003","74.137621","74.32743139","74.43497191","74.79610163","74.76250777","74.81371559","74.59767753","74.3550228","73.97990943","73.4402652","73.19628918","73.09088222","73.07983519","73.04921687","73.06491623","72.93783625","72.67461499","72.42491653","72.2610764","72.28662142","72.28627112","72.27945252","64.96609199","64.95491379","65.09538639","65.02563537","65.01033981","64.70426218","64.60685314","64.53496521","64.51543978","64.61761592","64.683987","64.85597179","64.85333255","65.11670577","65.27600823","65.28984376","65.40970066","65.45992053","65.46133298","65.39591204","65.1982264","65.15211715","65.28708394","64.99864989","64.28139012","63.60982445","63.71975682","63.65602464","63.64207609","63.6577431","63.58420224","62.6717494","62.07102735","61.48873418","61.1700962","60.43015318","60.19322292","60.51594766","60.49796522","60.42136265","60.03216762","59.6957822","58.56681937","54.03939094","53.31389228","52.49090288","52.25201005","52.24711313","52.32297255","52.44131783","52.44005456","52.44782888","52.46724643","52.49530615","52.50340361","52.6070338","52.77111724","52.96757578","52.87875666","52.79437844","52.3318444","51.72867047","51.59984828","51.30242756","51.18556711","51.05615355","50.96956484","50.99414945","51.04786636","50.96895743","51.22338433","51.33547719","51.45088055","51.56173323","51.65658559","51.90099866","52.17618141","52.37181166","52.52396763","52.59325882","52.61815763","52.69776127","53.00059032","53.20362233","53.48887388","53.90369592","54.24584454","54.52462302","55.07712187","55.41695519","55.6822144255","55.8639426","56.02469835","56.03662688",
"아파트","금정","매매가격 대비 전세가격","","73.59493466","73.52415608","73.49874864","73.3737721","73.20805534","73.07344052","71.56630385","71.55772285","71.5053446","71.55205612","71.56537615","71.74793562","71.92915323","72.29082053","72.40323835","72.44301062","72.4087693","72.44477205","72.43004468","72.50235794","72.52984784","72.43502794","72.38861232","72.31252421","72.25500476","72.22284991","72.1932877","72.1769314","72.10212554","71.85156526","71.753904","71.578835","71.51299924","71.40520324","71.37414603","69.5752563","69.43732547","69.33452731","69.31519091","69.33161143","69.29250877","69.31489052","69.31814147","69.56960558","69.68348147","69.77029276","69.7758552","69.99650715","71.33294094","71.495414","71.68177324","71.8950332","72.06933459","72.07758995","71.79630853","71.77215598","71.74308246","71.58446005","71.4974303","71.34697004","71.66793298","71.61738295","71.6176929","71.69052623","71.66449166","71.70493819","71.68304842","71.70482991","71.59209908","71.62637252","71.44234193","70.77344959","70.17034445","69.96028755","69.77383672","69.68903621","69.36580521","68.63915922","66.43616226","66.27740783","66.13518131","66.01019674","65.67953738","65.69352412","65.99972642","66.04769743","66.09079781","66.17612603","66.15443327","66.16985733","66.07960864","66.05458943","66.08730307","66.15424206","66.16287153","66.02591811","65.92013621","65.40645609","65.15894366","64.98762834","64.85317985","65.00237884","64.90202875","64.9666291","65.05533934","65.16980807","65.26520022","65.29104732","65.35467971","65.41982955","65.4830245","65.60786448","65.76231073","65.88071272","66.01162452","66.16148882","66.28931859","66.32796659","66.35684728","66.38316172","66.45485946","66.51359493","66.57114687","66.7923452","66.92075555","66.9959205569","67.02969583","67.14721321","67.23163381",
"아파트","동래","매매가격 대비 전세가격","","72.29984945","72.35092822","72.41479007","72.38578733","72.32681277","72.20158201","72.88655165","72.86843602","72.90079837","72.77092853","72.56006468","72.67769562","72.87971687","73.0175719","73.10406676","73.24484573","73.29772283","73.3945567","73.47517199","73.48227186","73.52269704","73.28487502","73.12724449","73.04287464","73.0065695","72.93752365","72.86711138","72.68445042","72.49971195","72.32617974","72.18917148","72.14147977","72.19541478","72.16819767","72.14719629","68.42307866","68.36886127","68.30105684","68.32084985","68.25371521","68.08882259","68.01109144","68.04697604","67.96773621","67.74323245","67.76041923","67.7876455","67.75908311","67.54001402","67.45040703","67.34064489","67.14478254","67.30307396","67.15540182","66.58096596","66.46878402","66.30607268","66.27389684","66.18002801","65.87699908","65.52759183","65.48175655","65.40925968","65.49531","65.53711048","65.5672003","65.19257757","64.88474291","64.51615791","64.44309818","64.26295913","64.58834915","64.58520004","64.31694287","64.13584136","63.97592927","63.62731874","62.76594976","63.88846584","63.23323424","62.75090609","61.97237146","61.7587861","61.71053323","61.71337397","61.72755182","61.75338649","61.64759336","61.45451176","61.46045465","61.53869033","61.59692606","61.76314689","62.15607135","62.42791523","62.47868525","61.65396062","60.57918559","60.26301008","60.16877739","60.15836979","60.22491984","60.28450552","60.35304051","60.37852492","60.29643976","60.2446661","60.14554485","59.538604","59.57633542","59.54077561","59.64032375","59.60093261","59.57366889","59.56197029","59.54036016","59.58125162","59.62809036","59.58046826","59.598463","59.62334314","59.66672659","59.81119379","60.58561008","60.80753753","61.0699092592","61.34010996","61.61449837","61.79899922",
