주택건설실적통계(준공)(Statistics on Housing Construction(completion)) / 주택규모별 주택건설 준공실적(월계) (201007 ~ 202509),,,,,,,
다운로드 시간 : 2025-11-16   16:03,,,,,,,
,검색기간  : 201902 ~ 202302,검색분야 : 주택,작성주기 : 매월,,,,
2021-01,강원,85~135㎡이하,164,,,,
2021-01,강원,135㎡초과,93,,,,
2021-01,충북,계,989,,,,
2021-01,충북,40㎡이하,2,,,,
2021-01,충북,40~60㎡이하,367,,,,
2021-01,충북,60~85㎡이하,399,,,,
2021-01,충북,85~135㎡이하,113,,,,
2021-01,충북,135㎡초과,108,,,,
2021-01,충남,계,"4,211",,,,
2021-01,충남,40㎡이하,118,,,,
2021-01,충남,40~60㎡이하,8,,,,
2021-01,충남,60~85㎡이하,"3,715",,,,
2021-01,충남,85~135㎡이하,290,,,,
2021-01,충남,135㎡초과,80,,,,
2021-01,전북,계,376,,,,
2021-01,전북,40㎡이하,5,,,,
2021-01,전북,40~60㎡이하,9,,,,
2021-01,전북,60~85㎡이하,189,,,,
2021-01,전북,85~135㎡이하,106,,,,
2021-01,전북,135㎡초과,67,,,,
2021-01,전남,계,776,,,,
2021-01,전남,40㎡이하,101,,,,
2021-01,전남,40~60㎡이하,30,,,,
2021-01,전남,60~85㎡이하,394,,,,
2021-01,전남,85~135㎡이하,173,,,,
2021-01,전남,135㎡초과,78,,,,
2021-01,경북,계,393,,,,
2021-01,경북,40㎡이하,31,,,,
2021-01,경북,40~60㎡이하,16,,,,
2021-01,경북,60~85㎡이하,85,,,,
2021-01,경북,85~135㎡이하,178,,,,
2021-01,경북,135㎡초과,83,,,,
2021-01,경남,계,750,,,,
2021-01,경남,40㎡이하,11,,,,
2021-01,경남,40~60㎡이하,46,,,,
2021-01,경남,60~85㎡이하,384,,,,
2021-01,경남,85~135㎡이하,195,,,,
2021-01,경남,135㎡초과,114,,,,
2021-01,제주,계,250,,,,
2021-01,제주,40㎡이하,1,,,,
2021-01,제주,40~60㎡이하,23,,,,
2021-01,제주,60~85㎡이하,66,,,,
2021-01,제주,85~135㎡이하,86,,,,
2021-01,제주,135㎡초과,74,,,,
2021-01,세종,계,363,,,,
2021-01,세종,40㎡이하,3,,,,
2021-01,세종,40~60㎡이하,,,,,
2021-01,세종,60~85㎡이하,172,,,,
2021-01,세종,85~135㎡이하,178,,,,
2021-01,세종,135㎡초과,10,,,,
2021-02,총계,계,"36,043",,,,
2021-02,총계,40㎡이하,"4,512",,,,
2021-02,총계,40~60㎡이하,"10,902",,,,
2021-02,총계,60~85㎡이하,"15,349",,,,
2021-02,총계,85~135㎡이하,"3,884",,,,
2021-02,총계,135㎡초과,"1,396",,,,
2021-02,수도권소계,계,"24,593",,,,
2021-02,수도권소계,40㎡이하,"3,604",,,,
2021-02,수도권소계,40~60㎡이하,"9,981",,,,
2021-02,수도권소계,60~85㎡이하,"8,419",,,,
2021-02,수도권소계,85~135㎡이하,"2,074",,,,
2021-02,수도권소계,135㎡초과,515,,,,
2021-02,서울,계,"10,640",,,,
2021-02,서울,40㎡이하,"3,104",,,,
2021-02,서울,40~60㎡이하,"4,756",,,,
2021-02,서울,60~85㎡이하,"2,503",,,,
2021-02,서울,85~135㎡이하,167,,,,
2021-02,서울,135㎡초과,110,,,,
2021-02,인천,계,381,,,,
2021-02,인천,40㎡이하,1,,,,
2021-02,인천,40~60㎡이하,12,,,,
2021-02,인천,60~85㎡이하,53,,,,
2021-02,인천,85~135㎡이하,271,,,,
2021-02,인천,135㎡초과,44,,,,
2021-02,경기,계,"13,572",,,,
2021-02,경기,40㎡이하,499,,,,
2021-02,경기,40~60㎡이하,"5,213",,,,
2021-02,경기,60~85㎡이하,"5,863",,,,
2021-02,경기,85~135㎡이하,"1,636",,,,
2021-02,경기,135㎡초과,361,,,,
2021-02,지방소계,계,"11,450",,,,
2021-02,지방소계,40㎡이하,908,,,,
2021-02,지방소계,40~60㎡이하,921,,,,
2021-02,지방소계,60~85㎡이하,"6,930",,,,
2021-02,지방소계,85~135㎡이하,"1,810",,,,
2021-02,지방소계,135㎡초과,881,,,,
2021-02,기타광역시,계,"1,246",,,,
2021-02,기타광역시,40㎡이하,503,,,,
2021-02,기타광역시,40~60㎡이하,110,,,,
2021-02,기타광역시,60~85㎡이하,199,,,,
2021-02,기타광역시,85~135㎡이하,186,,,,
2021-02,기타광역시,135㎡초과,248,,,,
2021-02,부산,계,710,,,,
2021-02,부산,40㎡이하,503,,,,
2021-02,부산,40~60㎡이하,78,,,,
2021-02,부산,60~85㎡이하,104,,,,
2021-02,부산,85~135㎡이하,4,,,,
2021-02,부산,135㎡초과,21,,,,
2021-02,대구,계,343,,,,
2021-02,대구,40㎡이하,0,,,,
2021-02,대구,40~60㎡이하,30,,,,
2021-02,대구,60~85㎡이하,11,,,,
2021-02,대구,85~135㎡이하,160,,,,
2021-02,대구,135㎡초과,142,,,,
2021-02,광주,계,110,,,,
2021-02,광주,40㎡이하,0,,,,
2021-02,광주,40~60㎡이하,0,,,,
2021-02,광주,60~85㎡이하,77,,,,
2021-02,광주,85~135㎡이하,4,,,,
2021-02,광주,135㎡초과,29,,,,
2021-02,대전,계,48,,,,
2021-02,대전,40㎡이하,0,,,,
2021-02,대전,40~60㎡이하,0,,,,
2021-02,대전,60~85㎡이하,3,,,,
2021-02,대전,85~135㎡이하,6,,,,
2021-02,대전,135㎡초과,39,,,,
2021-02,울산,계,35,,,,
2021-02,울산,40㎡이하,0,,,,
2021-02,울산,40~60㎡이하,2,,,,
2021-02,울산,60~85㎡이하,4,,,,
2021-02,울산,85~135㎡이하,12,,,,
2021-02,울산,135㎡초과,17,,,,
2021-02,기타지방,계,"10,204",,,,
2021-02,기타지방,40㎡이하,405,,,,
2021-02,기타지방,40~60㎡이하,811,,,,
2021-02,기타지방,60~85㎡이하,"6,731",,,,
2021-02,기타지방,85~135㎡이하,"1,624",,,,
2021-02,기타지방,135㎡초과,633,,,,
2021-02,강원,계,"3,016",,,,
2021-02,강원,40㎡이하,3,,,,
2021-02,강원,40~60㎡이하,255,,,,
2021-02,강원,60~85㎡이하,"2,577",,,,
2021-02,강원,85~135㎡이하,99,,,,
2021-02,강원,135㎡초과,82,,,,
2021-02,충북,계,213,,,,
2021-02,충북,40㎡이하,1,,,,
2021-02,충북,40~60㎡이하,13,,,,
2021-02,충북,60~85㎡이하,45,,,,
2021-02,충북,85~135㎡이하,75,,,,
2021-02,충북,135㎡초과,79,,,,
2021-02,충남,계,506,,,,
2021-02,충남,40㎡이하,207,,,,
2021-02,충남,40~60㎡이하,8,,,,
2021-02,충남,60~85㎡이하,89,,,,
2021-02,충남,85~135㎡이하,126,,,,
2021-02,충남,135㎡초과,76,,,,
2021-02,전북,계,499,,,,
2021-02,전북,40㎡이하,22,,,,
2021-02,전북,40~60㎡이하,118,,,,
2021-02,전북,60~85㎡이하,249,,,,
2021-02,전북,85~135㎡이하,54,,,,
2021-02,전북,135㎡초과,56,,,,
2021-02,전남,계,"1,532",,,,
2021-02,전남,40㎡이하,157,,,,
2021-02,전남,40~60㎡이하,185,,,,
2021-02,전남,60~85㎡이하,950,,,,
2021-02,전남,85~135㎡이하,167,,,,
2021-02,전남,135㎡초과,73,,,,
2021-02,경북,계,"2,486",,,,
2021-02,경북,40㎡이하,4,,,,
2021-02,경북,40~60㎡이하,13,,,,
2021-02,경북,60~85㎡이하,"1,807",,,,
2021-02,경북,85~135㎡이하,564,,,,
2021-02,경북,135㎡초과,98,,,,
2021-02,경남,계,"1,081",,,,
2021-02,경남,40㎡이하,6,,,,
2021-02,경남,40~60㎡이하,183,,,,
2021-02,경남,60~85㎡이하,658,,,,
2021-02,경남,85~135㎡이하,155,,,,
2021-02,경남,135㎡초과,79,,,,
2021-02,제주,계,310,,,,
2021-02,제주,40㎡이하,5,,,,
2021-02,제주,40~60㎡이하,36,,,,
2021-02,제주,60~85㎡이하,88,,,,
2021-02,제주,85~135㎡이하,115,,,,
2021-02,제주,135㎡초과,66,,,,
2021-02,세종,계,561,,,,
2021-02,세종,40㎡이하,0,,,,
2021-02,세종,40~60㎡이하,0,,,,
2021-02,세종,60~85㎡이하,268,,,,
2021-02,세종,85~135㎡이하,269,,,,
2021-02,세종,135㎡초과,24,,,,
2021-03,총계,계,"29,128",,,,
2021-03,총계,40㎡이하,"3,107",,,,
2021-03,총계,40~60㎡이하,"6,624",,,,
2021-03,총계,60~85㎡이하,"14,844",,,,
2021-03,총계,85~135㎡이하,"2,601",,,,
2021-03,총계,135㎡초과,"1,952",,,,
2021-03,수도권소계,계,"14,331",,,,
2021-03,수도권소계,40㎡이하,"1,850",,,,
2021-03,수도권소계,40~60㎡이하,"4,496",,,,
2021-03,수도권소계,60~85㎡이하,"5,923",,,,
2021-03,수도권소계,85~135㎡이하,"1,000",,,,
2021-03,수도권소계,135㎡초과,"1,062",,,,
2021-03,서울,계,"5,497",,,,
2021-03,서울,40㎡이하,"1,523",,,,
2021-03,서울,40~60㎡이하,"2,648",,,,
2021-03,서울,60~85㎡이하,"1,026",,,,
2021-03,서울,85~135㎡이하,194,,,,
2021-03,서울,135㎡초과,106,,,,
2021-03,인천,계,"1,107",,,,
2021-03,인천,40㎡이하,3,,,,
2021-03,인천,40~60㎡이하,532,,,,
2021-03,인천,60~85㎡이하,489,,,,
2021-03,인천,85~135㎡이하,69,,,,
2021-03,인천,135㎡초과,14,,,,
2021-03,경기,계,"7,727",,,,
2021-03,경기,40㎡이하,324,,,,
2021-03,경기,40~60㎡이하,"1,316",,,,
2021-03,경기,60~85㎡이하,"4,408",,,,
2021-03,경기,85~135㎡이하,737,,,,
2021-03,경기,135㎡초과,942,,,,
2021-03,지방소계,계,"14,797",,,,
2021-03,지방소계,40㎡이하,"1,257",,,,
2021-03,지방소계,40~60㎡이하,"2,128",,,,
2021-03,지방소계,60~85㎡이하,"8,921",,,,
2021-03,지방소계,85~135㎡이하,"1,601",,,,
2021-03,지방소계,135㎡초과,890,,,,
2021-03,기타광역시,계,"5,252",,,,
2021-03,기타광역시,40㎡이하,352,,,,
2021-03,기타광역시,40~60㎡이하,814,,,,
2021-03,기타광역시,60~85㎡이하,"3,752",,,,
2021-03,기타광역시,85~135㎡이하,153,,,,
2021-03,기타광역시,135㎡초과,181,,,,
2021-03,부산,계,"2,186",,,,
2021-03,부산,40㎡이하,326,,,,
2021-03,부산,40~60㎡이하,568,,,,
2021-03,부산,60~85㎡이하,"1,203",,,,
2021-03,부산,85~135㎡이하,50,,,,
2021-03,부산,135㎡초과,39,,,,
2021-03,대구,계,"2,048",,,,
2021-03,대구,40㎡이하,25,,,,
2021-03,대구,40~60㎡이하,228,,,,
2021-03,대구,60~85㎡이하,"1,687",,,,
2021-03,대구,85~135㎡이하,73,,,,
2021-03,대구,135㎡초과,35,,,,
2021-03,광주,계,646,,,,
2021-03,광주,40㎡이하,1,,,,
2021-03,광주,40~60㎡이하,2,,,,
2021-03,광주,60~85㎡이하,597,,,,
2021-03,광주,85~135㎡이하,5,,,,
2021-03,광주,135㎡초과,41,,,,
2021-03,대전,계,81,,,,
2021-03,대전,40㎡이하,,,,,
2021-03,대전,40~60㎡이하,16,,,,
2021-03,대전,60~85㎡이하,23,,,,
2021-03,대전,85~135㎡이하,3,,,,
2021-03,대전,135㎡초과,39,,,,
2021-03,울산,계,291,,,,
2021-03,울산,40㎡이하,,,,,
2021-03,울산,40~60㎡이하,,,,,
2021-03,울산,60~85㎡이하,242,,,,
2021-03,울산,85~135㎡이하,22,,,,
2021-03,울산,135㎡초과,27,,,,
2021-03,기타지방,계,"9,545",,,,
2021-03,기타지방,40㎡이하,905,,,,
2021-03,기타지방,40~60㎡이하,"1,314",,,,
2021-03,기타지방,60~85㎡이하,"5,169",,,,
2021-03,기타지방,85~135㎡이하,"1,448",,,,
2021-03,기타지방,135㎡초과,709,,,,
2021-03,강원,계,"1,090",,,,
2021-03,강원,40㎡이하,7,,,,
2021-03,강원,40~60㎡이하,236,,,,
2021-03,강원,60~85㎡이하,621,,,,
2021-03,강원,85~135㎡이하,141,,,,
2021-03,강원,135㎡초과,85,,,,
2021-03,충북,계,"1,601",,,,
2021-03,충북,40㎡이하,9,,,,
2021-03,충북,40~60㎡이하,14,,,,
2021-03,충북,60~85㎡이하,"1,336",,,,
2021-03,충북,85~135㎡이하,164,,,,
2021-03,충북,135㎡초과,78,,,,
2021-03,충남,계,277,,,,
2021-03,충남,40㎡이하,4,,,,
2021-03,충남,40~60㎡이하,11,,,,
2021-03,충남,60~85㎡이하,38,,,,
2021-03,충남,85~135㎡이하,116,,,,
2021-03,충남,135㎡초과,108,,,,
2021-03,전북,계,"1,070",,,,
2021-03,전북,40㎡이하,651,,,,
2021-03,전북,40~60㎡이하,165,,,,
2021-03,전북,60~85㎡이하,52,,,,
2021-03,전북,85~135㎡이하,141,,,,
2021-03,전북,135㎡초과,61,,,,
2021-03,전남,계,770,,,,
2021-03,전남,40㎡이하,17,,,,
2021-03,전남,40~60㎡이하,15,,,,
2021-03,전남,60~85㎡이하,462,,,,
2021-03,전남,85~135㎡이하,171,,,,
2021-03,전남,135㎡초과,105,,,,
2021-03,경북,계,"2,139",,,,
2021-03,경북,40㎡이하,7,,,,
2021-03,경북,40~60㎡이하,12,,,,
2021-03,경북,60~85㎡이하,"1,531",,,,
2021-03,경북,85~135㎡이하,512,,,,
2021-03,경북,135㎡초과,77,,,,
2021-03,경남,계,"2,312",,,,
2021-03,경남,40㎡이하,209,,,,
2021-03,경남,40~60㎡이하,844,,,,
2021-03,경남,60~85㎡이하,"1,067",,,,
2021-03,경남,85~135㎡이하,106,,,,
2021-03,경남,135㎡초과,86,,,,
2021-03,제주,계,267,,,,
2021-03,제주,40㎡이하,1,,,,
2021-03,제주,40~60㎡이하,16,,,,
2021-03,제주,60~85㎡이하,61,,,,
2021-03,제주,85~135㎡이하,90,,,,
2021-03,제주,135㎡초과,99,,,,
2021-03,세종,계,19,,,,
2021-03,세종,40㎡이하,,,,,
2021-03,세종,40~60㎡이하,1,,,,
2021-03,세종,60~85㎡이하,1,,,,
2021-03,세종,85~135㎡이하,7,,,,
2021-03,세종,135㎡초과,10,,,,
2021-04,총계,계,"23,763",,,,
2021-04,총계,40㎡이하,"3,516",,,,
2021-04,총계,40~60㎡이하,"5,028",,,,
2021-04,총계,60~85㎡이하,"10,847",,,,
2021-04,총계,85~135㎡이하,"2,865",,,,
2021-04,총계,135㎡초과,"1,507",,,,
2021-04,수도권소계,계,"11,258",,,,
2021-04,수도권소계,40㎡이하,"2,847",,,,
2021-04,수도권소계,40~60㎡이하,"2,480",,,,
2021-04,수도권소계,60~85㎡이하,"3,858",,,,
2021-04,수도권소계,85~135㎡이하,"1,506",,,,
2021-04,수도권소계,135㎡초과,567,,,,
2021-04,서울,계,"3,409",,,,
2021-04,서울,40㎡이하,"1,236",,,,
2021-04,서울,40~60㎡이하,"1,159",,,,
2021-04,서울,60~85㎡이하,862,,,,
2021-04,서울,85~135㎡이하,42,,,,
2021-04,서울,135㎡초과,110,,,,
2021-04,인천,계,"2,240",,,,
2021-04,인천,40㎡이하,24,,,,
2021-04,인천,40~60㎡이하,361,,,,
2021-04,인천,60~85㎡이하,"1,544",,,,
2021-04,인천,85~135㎡이하,284,,,,
2021-04,인천,135㎡초과,27,,,,
2021-04,경기,계,"5,609",,,,
2021-04,경기,40㎡이하,"1,587",,,,
2021-04,경기,40~60㎡이하,960,,,,
2021-04,경기,60~85㎡이하,"1,452",,,,
2021-04,경기,85~135㎡이하,"1,180",,,,
2021-04,경기,135㎡초과,430,,,,
2021-04,지방소계,계,"12,505",,,,
2021-04,지방소계,40㎡이하,669,,,,
2021-04,지방소계,40~60㎡이하,"2,548",,,,
2021-04,지방소계,60~85㎡이하,"6,989",,,,
2021-04,지방소계,85~135㎡이하,"1,359",,,,
2021-04,지방소계,135㎡초과,940,,,,
2021-04,기타광역시,계,"6,458",,,,
2021-04,기타광역시,40㎡이하,452,,,,
2021-04,기타광역시,40~60㎡이하,"1,945",,,,
2021-04,기타광역시,60~85㎡이하,"3,536",,,,
2021-04,기타광역시,85~135㎡이하,206,,,,
2021-04,기타광역시,135㎡초과,319,,,,
2021-04,부산,계,"5,462",,,,
2021-04,부산,40㎡이하,450,,,,
2021-04,부산,40~60㎡이하,"1,888",,,,
2021-04,부산,60~85㎡이하,"3,010",,,,
2021-04,부산,85~135㎡이하,101,,,,
2021-04,부산,135㎡초과,13,,,,
2021-04,대구,계,123,,,,
2021-04,대구,40㎡이하,1,,,,
2021-04,대구,40~60㎡이하,5,,,,
2021-04,대구,60~85㎡이하,6,,,,
2021-04,대구,85~135㎡이하,74,,,,
2021-04,대구,135㎡초과,37,,,,
2021-04,광주,계,558,,,,
2021-04,광주,40㎡이하,,,,,
2021-04,광주,40~60㎡이하,33,,,,
2021-04,광주,60~85㎡이하,479,,,,
2021-04,광주,85~135㎡이하,7,,,,
2021-04,광주,135㎡초과,39,,,,
2021-04,대전,계,249,,,,
2021-04,대전,40㎡이하,,,,,
2021-04,대전,40~60㎡이하,17,,,,
2021-04,대전,60~85㎡이하,34,,,,
2021-04,대전,85~135㎡이하,6,,,,
2021-04,대전,135㎡초과,192,,,,
2021-04,울산,계,66,,,,
2021-04,울산,40㎡이하,1,,,,
2021-04,울산,40~60㎡이하,2,,,,
2021-04,울산,60~85㎡이하,7,,,,
2021-04,울산,85~135㎡이하,18,,,,
2021-04,울산,135㎡초과,38,,,,
2021-04,기타지방,계,"6,047",,,,
2021-04,기타지방,40㎡이하,217,,,,
2021-04,기타지방,40~60㎡이하,603,,,,
2021-04,기타지방,60~85㎡이하,"3,453",,,,
2021-04,기타지방,85~135㎡이하,"1,153",,,,
2021-04,기타지방,135㎡초과,621,,,,
2021-04,강원,계,"1,234",,,,
2021-04,강원,40㎡이하,18,,,,
2021-04,강원,40~60㎡이하,171,,,,
2021-04,강원,60~85㎡이하,901,,,,
2021-04,강원,85~135㎡이하,85,,,,
2021-04,강원,135㎡초과,59,,,,
2021-04,충북,계,275,,,,
2021-04,충북,40㎡이하,28,,,,
2021-04,충북,40~60㎡이하,10,,,,
2021-04,충북,60~85㎡이하,69,,,,
2021-04,충북,85~135㎡이하,92,,,,
2021-04,충북,135㎡초과,76,,,,
2021-04,충남,계,"1,731",,,,
2021-04,충남,40㎡이하,3,,,,
2021-04,충남,40~60㎡이하,184,,,,
2021-04,충남,60~85㎡이하,"1,315",,,,
2021-04,충남,85~135㎡이하,135,,,,
2021-04,충남,135㎡초과,94,,,,
2021-04,전북,계,293,,,,
2021-04,전북,40㎡이하,113,,,,
2021-04,전북,40~60㎡이하,6,,,,
2021-04,전북,60~85㎡이하,17,,,,
2021-04,전북,85~135㎡이하,62,,,,
2021-04,전북,135㎡초과,95,,,,
2021-04,전남,계,841,,,,
2021-04,전남,40㎡이하,10,,,,
2021-04,전남,40~60㎡이하,139,,,,
2021-04,전남,60~85㎡이하,317,,,,
2021-04,전남,85~135㎡이하,282,,,,
2021-04,전남,135㎡초과,93,,,,
2021-04,경북,계,963,,,,
2021-04,경북,40㎡이하,12,,,,
2021-04,경북,40~60㎡이하,25,,,,
2021-04,경북,60~85㎡이하,549,,,,
2021-04,경북,85~135㎡이하,306,,,,
2021-04,경북,135㎡초과,71,,,,
2021-04,경남,계,377,,,,
2021-04,경남,40㎡이하,28,,,,
2021-04,경남,40~60㎡이하,17,,,,
2021-04,경남,60~85㎡이하,171,,,,
2021-04,경남,85~135㎡이하,92,,,,
2021-04,경남,135㎡초과,69,,,,
2021-04,제주,계,303,,,,
2021-04,제주,40㎡이하,5,,,,
2021-04,제주,40~60㎡이하,51,,,,
2021-04,제주,60~85㎡이하,110,,,,
2021-04,제주,85~135㎡이하,92,,,,
2021-04,제주,135㎡초과,45,,,,
2021-04,세종,계,30,,,,
2021-04,세종,40㎡이하,,,,,
2021-04,세종,40~60㎡이하,,,,,
2021-04,세종,60~85㎡이하,4,,,,
2021-04,세종,85~135㎡이하,7,,,,
2021-04,세종,135㎡초과,19,,,,
2021-05,총계,계,"23,988",,,,
2021-05,총계,40㎡이하,"2,989",,,,
2021-05,총계,40~60㎡이하,"4,655",,,,
2021-05,총계,60~85㎡이하,"11,585",,,,
2021-05,총계,85~135㎡이하,"3,439",,,,
2021-05,총계,135㎡초과,"1,320",,,,
2021-05,수도권소계,계,"12,832",,,,
2021-05,수도권소계,40㎡이하,"1,904",,,,
2021-05,수도권소계,40~60㎡이하,"3,448",,,,
2021-05,수도권소계,60~85㎡이하,"5,396",,,,
2021-05,수도권소계,85~135㎡이하,"1,668",,,,
2021-05,수도권소계,135㎡초과,416,,,,
2021-05,서울,계,"3,203",,,,
2021-05,서울,40㎡이하,867,,,,
2021-05,서울,40~60㎡이하,"1,582",,,,
2021-05,서울,60~85㎡이하,665,,,,
2021-05,서울,85~135㎡이하,21,,,,
2021-05,서울,135㎡초과,68,,,,
2021-05,인천,계,"1,215",,,,
2021-05,인천,40㎡이하,67,,,,
2021-05,인천,40~60㎡이하,148,,,,
2021-05,인천,60~85㎡이하,886,,,,
2021-05,인천,85~135㎡이하,64,,,,
2021-05,인천,135㎡초과,50,,,,
2021-05,경기,계,"8,414",,,,
2021-05,경기,40㎡이하,970,,,,
2021-05,경기,40~60㎡이하,"1,718",,,,
2021-05,경기,60~85㎡이하,"3,845",,,,
2021-05,경기,85~135㎡이하,"1,583",,,,
2021-05,경기,135㎡초과,298,,,,
2021-05,지방소계,계,"11,156",,,,
2021-05,지방소계,40㎡이하,"1,085",,,,
2021-05,지방소계,40~60㎡이하,"1,207",,,,
2021-05,지방소계,60~85㎡이하,"6,189",,,,
2021-05,지방소계,85~135㎡이하,"1,771",,,,
2021-05,지방소계,135㎡초과,904,,,,
2021-05,기타광역시,계,"2,223",,,,
2021-05,기타광역시,40㎡이하,688,,,,
2021-05,기타광역시,40~60㎡이하,591,,,,
2021-05,기타광역시,60~85㎡이하,297,,,,
2021-05,기타광역시,85~135㎡이하,513,,,,
2021-05,기타광역시,135㎡초과,134,,,,
2021-05,부산,계,875,,,,
2021-05,부산,40㎡이하,159,,,,
2021-05,부산,40~60㎡이하,162,,,,
2021-05,부산,60~85㎡이하,64,,,,
2021-05,부산,85~135㎡이하,476,,,,
2021-05,부산,135㎡초과,14,,,,
2021-05,대구,계,57,,,,
2021-05,대구,40㎡이하,1,,,,
2021-05,대구,40~60㎡이하,2,,,,
2021-05,대구,60~85㎡이하,4,,,,
2021-05,대구,85~135㎡이하,16,,,,
2021-05,대구,135㎡초과,34,,,,
2021-05,광주,계,788,,,,
2021-05,광주,40㎡이하,524,,,,
2021-05,광주,40~60㎡이하,229,,,,
2021-05,광주,60~85㎡이하,2,,,,
2021-05,광주,85~135㎡이하,1,,,,
2021-05,광주,135㎡초과,32,,,,
2021-05,대전,계,60,,,,
2021-05,대전,40㎡이하,3,,,,
2021-05,대전,40~60㎡이하,13,,,,
2021-05,대전,60~85㎡이하,1,,,,
2021-05,대전,85~135㎡이하,6,,,,
2021-05,대전,135㎡초과,37,,,,
2021-05,울산,계,443,,,,
2021-05,울산,40㎡이하,1,,,,
2021-05,울산,40~60㎡이하,185,,,,
2021-05,울산,60~85㎡이하,226,,,,
2021-05,울산,85~135㎡이하,14,,,,
2021-05,울산,135㎡초과,17,,,,
2021-05,기타지방,계,"8,933",,,,
2021-05,기타지방,40㎡이하,397,,,,
2021-05,기타지방,40~60㎡이하,616,,,,
2021-05,기타지방,60~85㎡이하,"5,892",,,,
2021-05,기타지방,85~135㎡이하,"1,258",,,,
2021-05,기타지방,135㎡초과,770,,,,
2021-05,강원,계,211,,,,
2021-05,강원,40㎡이하,11,,,,
2021-05,강원,40~60㎡이하,14,,,,
2021-05,강원,60~85㎡이하,30,,,,
2021-05,강원,85~135㎡이하,81,,,,
2021-05,강원,135㎡초과,75,,,,
2021-05,충북,계,"1,355",,,,
2021-05,충북,40㎡이하,20,,,,
2021-05,충북,40~60㎡이하,23,,,,
2021-05,충북,60~85㎡이하,861,,,,
2021-05,충북,85~135㎡이하,382,,,,
2021-05,충북,135㎡초과,69,,,,
2021-05,충남,계,"2,349",,,,
2021-05,충남,40㎡이하,4,,,,
2021-05,충남,40~60㎡이하,35,,,,
2021-05,충남,60~85㎡이하,"2,119",,,,
2021-05,충남,85~135㎡이하,129,,,,
2021-05,충남,135㎡초과,62,,,,
2021-05,전북,계,"1,241",,,,
2021-05,전북,40㎡이하,153,,,,
2021-05,전북,40~60㎡이하,212,,,,
2021-05,전북,60~85㎡이하,700,,,,
2021-05,전북,85~135㎡이하,124,,,,
2021-05,전북,135㎡초과,52,,,,
2021-05,전남,계,"1,404",,,,
2021-05,전남,40㎡이하,28,,,,
2021-05,전남,40~60㎡이하,195,,,,
2021-05,전남,60~85㎡이하,677,,,,
2021-05,전남,85~135㎡이하,194,,,,
2021-05,전남,135㎡초과,310,,,,
2021-05,경북,계,291,,,,
2021-05,경북,40㎡이하,2,,,,
2021-05,경북,40~60㎡이하,14,,,,
2021-05,경북,60~85㎡이하,59,,,,
2021-05,경북,85~135㎡이하,149,,,,
2021-05,경북,135㎡초과,67,,,,
2021-05,경남,계,"1,821",,,,
2021-05,경남,40㎡이하,176,,,,
2021-05,경남,40~60㎡이하,104,,,,
2021-05,경남,60~85㎡이하,"1,375",,,,
2021-05,경남,85~135㎡이하,103,,,,
2021-05,경남,135㎡초과,63,,,,
2021-05,제주,계,235,,,,
2021-05,제주,40㎡이하,3,,,,
2021-05,제주,40~60㎡이하,18,,,,
2021-05,제주,60~85㎡이하,70,,,,
2021-05,제주,85~135㎡이하,88,,,,
2021-05,제주,135㎡초과,56,,,,
2021-05,세종,계,26,,,,
2021-05,세종,40㎡이하,,,,,
2021-05,세종,40~60㎡이하,1,,,,
2021-05,세종,60~85㎡이하,1,,,,
2021-05,세종,85~135㎡이하,8,,,,
2021-05,세종,135㎡초과,16,,,,
2021-06,총계,계,"35,507",,,,
2021-06,총계,40㎡이하,"6,334",,,,
2021-06,총계,40~60㎡이하,"6,386",,,,
2021-06,총계,60~85㎡이하,"15,695",,,,
2021-06,총계,85~135㎡이하,"5,553",,,,
2021-06,총계,135㎡초과,"1,539",,,,
2021-06,수도권소계,계,"20,693",,,,
2021-06,수도권소계,40㎡이하,"4,890",,,,
2021-06,수도권소계,40~60㎡이하,"4,671",,,,
2021-06,수도권소계,60~85㎡이하,"7,570",,,,
2021-06,수도권소계,85~135㎡이하,"2,824",,,,
2021-06,수도권소계,135㎡초과,738,,,,
2021-06,서울,계,"4,247",,,,
2021-06,서울,40㎡이하,"1,338",,,,
2021-06,서울,40~60㎡이하,"1,573",,,,
2021-06,서울,60~85㎡이하,961,,,,
2021-06,서울,85~135㎡이하,203,,,,
2021-06,서울,135㎡초과,172,,,,
2021-06,인천,계,"3,470",,,,
2021-06,인천,40㎡이하,"1,954",,,,
2021-06,인천,40~60㎡이하,88,,,,
2021-06,인천,60~85㎡이하,"1,353",,,,
2021-06,인천,85~135㎡이하,44,,,,
2021-06,인천,135㎡초과,31,,,,
2021-06,경기,계,"12,976",,,,
2021-06,경기,40㎡이하,"1,598",,,,
2021-06,경기,40~60㎡이하,"3,010",,,,
2021-06,경기,60~85㎡이하,"5,256",,,,
2021-06,경기,85~135㎡이하,"2,577",,,,
2021-06,경기,135㎡초과,535,,,,
2021-06,지방소계,계,"14,814",,,,
2021-06,지방소계,40㎡이하,"1,444",,,,
2021-06,지방소계,40~60㎡이하,"1,715",,,,
2021-06,지방소계,60~85㎡이하,"8,125",,,,
2021-06,지방소계,85~135㎡이하,"2,729",,,,
2021-06,지방소계,135㎡초과,801,,,,
2021-06,기타광역시,계,"5,724",,,,
2021-06,기타광역시,40㎡이하,414,,,,
2021-06,기타광역시,40~60㎡이하,973,,,,
