주택건설실적통계(준공)(Statistics on Housing Construction(completion)) / 주택규모별 주택건설 준공실적(월계) (201007 ~ 202509),,,,,,,
다운로드 시간 : 2025-11-16   16:02,,,,,,,
,검색기간  : 201501 ~ 201901,검색분야 : 주택,작성주기 : 매월,,,,
 ,,,,,,,
월(Monthly),구  분,규모별,사용검사실적,,,,
2016-12,수도권소계,40~60㎡이하,"7,886",,,,
2016-12,수도권소계,60~85㎡이하,"13,514",,,,
2016-12,수도권소계,85~135㎡이하,"4,206",,,,
2016-12,수도권소계,135㎡초과,"1,342",,,,
2016-12,서울,계,"14,660",,,,
2016-12,서울,40㎡이하,"2,723",,,,
2016-12,서울,40~60㎡이하,"4,350",,,,
2016-12,서울,60~85㎡이하,"5,730",,,,
2016-12,서울,85~135㎡이하,"1,448",,,,
2016-12,서울,135㎡초과,409,,,,
2016-12,인천,계,"1,935",,,,
2016-12,인천,40㎡이하,209,,,,
2016-12,인천,40~60㎡이하,190,,,,
2016-12,인천,60~85㎡이하,"1,098",,,,
2016-12,인천,85~135㎡이하,357,,,,
2016-12,인천,135㎡초과,81,,,,
2016-12,경기,계,"14,074",,,,
2016-12,경기,40㎡이하,789,,,,
2016-12,경기,40~60㎡이하,"3,346",,,,
2016-12,경기,60~85㎡이하,"6,686",,,,
2016-12,경기,85~135㎡이하,"2,401",,,,
2016-12,경기,135㎡초과,852,,,,
2016-12,지방소계,계,"28,987",,,,
2016-12,지방소계,40㎡이하,"2,851",,,,
2016-12,지방소계,40~60㎡이하,"3,852",,,,
2016-12,지방소계,60~85㎡이하,"14,142",,,,
2016-12,지방소계,85~135㎡이하,"5,772",,,,
2016-12,지방소계,135㎡초과,"2,370",,,,
2016-12,기타광역시,계,"9,315",,,,
2016-12,기타광역시,40㎡이하,"2,427",,,,
2016-12,기타광역시,40~60㎡이하,"1,389",,,,
2016-12,기타광역시,60~85㎡이하,"3,922",,,,
2016-12,기타광역시,85~135㎡이하,"1,131",,,,
2016-12,기타광역시,135㎡초과,446,,,,
2016-12,부산,계,"2,357",,,,
2016-12,부산,40㎡이하,298,,,,
2016-12,부산,40~60㎡이하,387,,,,
2016-12,부산,60~85㎡이하,"1,118",,,,
2016-12,부산,85~135㎡이하,454,,,,
2016-12,부산,135㎡초과,100,,,,
2016-12,대구,계,"3,857",,,,
2016-12,대구,40㎡이하,"2,109",,,,
2016-12,대구,40~60㎡이하,18,,,,
2016-12,대구,60~85㎡이하,"1,295",,,,
2016-12,대구,85~135㎡이하,332,,,,
2016-12,대구,135㎡초과,103,,,,
2016-12,광주,계,"1,465",,,,
2016-12,광주,40㎡이하,1,,,,
2016-12,광주,40~60㎡이하,424,,,,
2016-12,광주,60~85㎡이하,935,,,,
2016-12,광주,85~135㎡이하,65,,,,
2016-12,광주,135㎡초과,40,,,,
2016-12,대전,계,455,,,,
2016-12,대전,40㎡이하,17,,,,
2016-12,대전,40~60㎡이하,17,,,,
2016-12,대전,60~85㎡이하,119,,,,
2016-12,대전,85~135㎡이하,195,,,,
2016-12,대전,135㎡초과,107,,,,
2016-12,울산,계,"1,181",,,,
2016-12,울산,40㎡이하,2,,,,
2016-12,울산,40~60㎡이하,543,,,,
2016-12,울산,60~85㎡이하,455,,,,
2016-12,울산,85~135㎡이하,85,,,,
2016-12,울산,135㎡초과,96,,,,
2016-12,기타지방,계,"19,672",,,,
2016-12,기타지방,40㎡이하,424,,,,
2016-12,기타지방,40~60㎡이하,"2,463",,,,
2016-12,기타지방,60~85㎡이하,"10,220",,,,
2016-12,기타지방,85~135㎡이하,"4,641",,,,
2016-12,기타지방,135㎡초과,"1,924",,,,
2016-12,강원,계,"1,352",,,,
2016-12,강원,40㎡이하,21,,,,
2016-12,강원,40~60㎡이하,275,,,,
2016-12,강원,60~85㎡이하,581,,,,
2016-12,강원,85~135㎡이하,274,,,,
2016-12,강원,135㎡초과,201,,,,
2016-12,충북,계,"2,300",,,,
2016-12,충북,40㎡이하,42,,,,
2016-12,충북,40~60㎡이하,632,,,,
2016-12,충북,60~85㎡이하,"1,090",,,,
2016-12,충북,85~135㎡이하,263,,,,
2016-12,충북,135㎡초과,273,,,,
2016-12,충남,계,"3,671",,,,
2016-12,충남,40㎡이하,29,,,,
2016-12,충남,40~60㎡이하,296,,,,
2016-12,충남,60~85㎡이하,"2,742",,,,
2016-12,충남,85~135㎡이하,384,,,,
2016-12,충남,135㎡초과,220,,,,
2016-12,전북,계,"1,012",,,,
2016-12,전북,40㎡이하,11,,,,
2016-12,전북,40~60㎡이하,261,,,,
2016-12,전북,60~85㎡이하,216,,,,
2016-12,전북,85~135㎡이하,396,,,,
2016-12,전북,135㎡초과,128,,,,
2016-12,전남,계,"2,182",,,,
2016-12,전남,40㎡이하,98,,,,
2016-12,전남,40~60㎡이하,302,,,,
2016-12,전남,60~85㎡이하,"1,127",,,,
2016-12,전남,85~135㎡이하,367,,,,
2016-12,전남,135㎡초과,288,,,,
2016-12,경북,계,"3,843",,,,
2016-12,경북,40㎡이하,17,,,,
2016-12,경북,40~60㎡이하,220,,,,
2016-12,경북,60~85㎡이하,"2,528",,,,
2016-12,경북,85~135㎡이하,802,,,,
2016-12,경북,135㎡초과,276,,,,
2016-12,경남,계,"2,989",,,,
2016-12,경남,40㎡이하,15,,,,
2016-12,경남,40~60㎡이하,392,,,,
2016-12,경남,60~85㎡이하,"1,223",,,,
2016-12,경남,85~135㎡이하,"1,028",,,,
2016-12,경남,135㎡초과,331,,,,
2016-12,제주,계,"1,618",,,,
2016-12,제주,40㎡이하,191,,,,
2016-12,제주,40~60㎡이하,85,,,,
2016-12,제주,60~85㎡이하,710,,,,
2016-12,제주,85~135㎡이하,462,,,,
2016-12,제주,135㎡초과,170,,,,
2016-12,세종,계,705,,,,
2016-12,세종,40㎡이하,,,,,
2016-12,세종,40~60㎡이하,,,,,
2016-12,세종,60~85㎡이하,3,,,,
2016-12,세종,85~135㎡이하,665,,,,
2016-12,세종,135㎡초과,37,,,,
2017-01,총계,계,"31,109",,,,
2017-01,총계,40㎡이하,"2,688",,,,
2017-01,총계,40~60㎡이하,"5,564",,,,
2017-01,총계,60~85㎡이하,"14,181",,,,
2017-01,총계,85~135㎡이하,"5,359",,,,
2017-01,총계,135㎡초과,"3,317",,,,
2017-01,수도권소계,계,"15,717",,,,
2017-01,수도권소계,40㎡이하,"1,922",,,,
2017-01,수도권소계,40~60㎡이하,"3,443",,,,
2017-01,수도권소계,60~85㎡이하,"7,529",,,,
2017-01,수도권소계,85~135㎡이하,"1,639",,,,
2017-01,수도권소계,135㎡초과,"1,184",,,,
2017-01,서울,계,"5,188",,,,
2017-01,서울,40㎡이하,"1,301",,,,
2017-01,서울,40~60㎡이하,"2,368",,,,
2017-01,서울,60~85㎡이하,"1,023",,,,
2017-01,서울,85~135㎡이하,261,,,,
2017-01,서울,135㎡초과,235,,,,
2017-01,인천,계,798,,,,
2017-01,인천,40㎡이하,73,,,,
2017-01,인천,40~60㎡이하,122,,,,
2017-01,인천,60~85㎡이하,414,,,,
2017-01,인천,85~135㎡이하,70,,,,
2017-01,인천,135㎡초과,119,,,,
2017-01,경기,계,"9,731",,,,
2017-01,경기,40㎡이하,548,,,,
2017-01,경기,40~60㎡이하,953,,,,
2017-01,경기,60~85㎡이하,"6,092",,,,
2017-01,경기,85~135㎡이하,"1,308",,,,
2017-01,경기,135㎡초과,830,,,,
2017-01,지방소계,계,"15,392",,,,
2017-01,지방소계,40㎡이하,766,,,,
2017-01,지방소계,40~60㎡이하,"2,121",,,,
2017-01,지방소계,60~85㎡이하,"6,652",,,,
2017-01,지방소계,85~135㎡이하,"3,720",,,,
2017-01,지방소계,135㎡초과,"2,133",,,,
2017-01,기타광역시,계,"7,167",,,,
2017-01,기타광역시,40㎡이하,469,,,,
2017-01,기타광역시,40~60㎡이하,794,,,,
2017-01,기타광역시,60~85㎡이하,"4,086",,,,
2017-01,기타광역시,85~135㎡이하,"1,226",,,,
2017-01,기타광역시,135㎡초과,592,,,,
2017-01,부산,계,"3,008",,,,
2017-01,부산,40㎡이하,320,,,,
2017-01,부산,40~60㎡이하,261,,,,
2017-01,부산,60~85㎡이하,"1,756",,,,
2017-01,부산,85~135㎡이하,589,,,,
2017-01,부산,135㎡초과,82,,,,
2017-01,대구,계,"1,334",,,,
2017-01,대구,40㎡이하,15,,,,
2017-01,대구,40~60㎡이하,3,,,,
2017-01,대구,60~85㎡이하,886,,,,
2017-01,대구,85~135㎡이하,199,,,,
2017-01,대구,135㎡초과,231,,,,
2017-01,광주,계,"1,729",,,,
2017-01,광주,40㎡이하,128,,,,
2017-01,광주,40~60㎡이하,210,,,,
2017-01,광주,60~85㎡이하,"1,030",,,,
2017-01,광주,85~135㎡이하,307,,,,
2017-01,광주,135㎡초과,54,,,,
2017-01,대전,계,676,,,,
2017-01,대전,40㎡이하,2,,,,
2017-01,대전,40~60㎡이하,102,,,,
2017-01,대전,60~85㎡이하,403,,,,
2017-01,대전,85~135㎡이하,33,,,,
2017-01,대전,135㎡초과,136,,,,
2017-01,울산,계,420,,,,
2017-01,울산,40㎡이하,4,,,,
2017-01,울산,40~60㎡이하,218,,,,
2017-01,울산,60~85㎡이하,11,,,,
2017-01,울산,85~135㎡이하,98,,,,
2017-01,울산,135㎡초과,89,,,,
2017-01,기타지방,계,"8,225",,,,
2017-01,기타지방,40㎡이하,297,,,,
2017-01,기타지방,40~60㎡이하,"1,327",,,,
2017-01,기타지방,60~85㎡이하,"2,566",,,,
2017-01,기타지방,85~135㎡이하,"2,494",,,,
2017-01,기타지방,135㎡초과,"1,541",,,,
2017-01,강원,계,497,,,,
2017-01,강원,40㎡이하,20,,,,
2017-01,강원,40~60㎡이하,37,,,,
2017-01,강원,60~85㎡이하,94,,,,
2017-01,강원,85~135㎡이하,157,,,,
2017-01,강원,135㎡초과,189,,,,
2017-01,충북,계,745,,,,
2017-01,충북,40㎡이하,5,,,,
2017-01,충북,40~60㎡이하,315,,,,
2017-01,충북,60~85㎡이하,103,,,,
2017-01,충북,85~135㎡이하,180,,,,
2017-01,충북,135㎡초과,142,,,,
2017-01,충남,계,"1,182",,,,
2017-01,충남,40㎡이하,7,,,,
2017-01,충남,40~60㎡이하,52,,,,
2017-01,충남,60~85㎡이하,418,,,,
2017-01,충남,85~135㎡이하,511,,,,
2017-01,충남,135㎡초과,194,,,,
2017-01,전북,계,331,,,,
2017-01,전북,40㎡이하,13,,,,
2017-01,전북,40~60㎡이하,39,,,,
2017-01,전북,60~85㎡이하,48,,,,
2017-01,전북,85~135㎡이하,123,,,,
2017-01,전북,135㎡초과,108,,,,
2017-01,전남,계,567,,,,
2017-01,전남,40㎡이하,18,,,,
2017-01,전남,40~60㎡이하,53,,,,
2017-01,전남,60~85㎡이하,148,,,,
2017-01,전남,85~135㎡이하,238,,,,
2017-01,전남,135㎡초과,110,,,,
2017-01,경북,계,"1,035",,,,
2017-01,경북,40㎡이하,110,,,,
2017-01,경북,40~60㎡이하,82,,,,
2017-01,경북,60~85㎡이하,160,,,,
2017-01,경북,85~135㎡이하,378,,,,
2017-01,경북,135㎡초과,305,,,,
2017-01,경남,계,"2,143",,,,
2017-01,경남,40㎡이하,13,,,,
2017-01,경남,40~60㎡이하,357,,,,
2017-01,경남,60~85㎡이하,"1,119",,,,
2017-01,경남,85~135㎡이하,341,,,,
2017-01,경남,135㎡초과,313,,,,
2017-01,제주,계,"1,693",,,,
2017-01,제주,40㎡이하,111,,,,
2017-01,제주,40~60㎡이하,391,,,,
2017-01,제주,60~85㎡이하,472,,,,
2017-01,제주,85~135㎡이하,557,,,,
2017-01,제주,135㎡초과,162,,,,
2017-01,세종,계,32,,,,
2017-01,세종,40㎡이하,,,,,
2017-01,세종,40~60㎡이하,1,,,,
2017-01,세종,60~85㎡이하,4,,,,
2017-01,세종,85~135㎡이하,9,,,,
2017-01,세종,135㎡초과,18,,,,
2017-02,총계,계,"44,455",,,,
2017-02,총계,40㎡이하,"2,136",,,,
2017-02,총계,40~60㎡이하,"8,344",,,,
2017-02,총계,60~85㎡이하,"24,230",,,,
2017-02,총계,85~135㎡이하,"7,064",,,,
2017-02,총계,135㎡초과,"2,681",,,,
2017-02,수도권소계,계,"19,900",,,,
2017-02,수도권소계,40㎡이하,"1,649",,,,
2017-02,수도권소계,40~60㎡이하,"4,291",,,,
2017-02,수도권소계,60~85㎡이하,"9,150",,,,
2017-02,수도권소계,85~135㎡이하,"3,752",,,,
2017-02,수도권소계,135㎡초과,"1,058",,,,
2017-02,서울,계,"5,796",,,,
2017-02,서울,40㎡이하,984,,,,
2017-02,서울,40~60㎡이하,"2,238",,,,
2017-02,서울,60~85㎡이하,"1,846",,,,
2017-02,서울,85~135㎡이하,394,,,,
2017-02,서울,135㎡초과,334,,,,
2017-02,인천,계,"2,405",,,,
2017-02,인천,40㎡이하,8,,,,
2017-02,인천,40~60㎡이하,86,,,,
2017-02,인천,60~85㎡이하,"2,059",,,,
2017-02,인천,85~135㎡이하,222,,,,
2017-02,인천,135㎡초과,30,,,,
2017-02,경기,계,"11,699",,,,
2017-02,경기,40㎡이하,657,,,,
2017-02,경기,40~60㎡이하,"1,967",,,,
2017-02,경기,60~85㎡이하,"5,245",,,,
2017-02,경기,85~135㎡이하,"3,136",,,,
2017-02,경기,135㎡초과,694,,,,
2017-02,지방소계,계,"24,555",,,,
2017-02,지방소계,40㎡이하,487,,,,
2017-02,지방소계,40~60㎡이하,"4,053",,,,
2017-02,지방소계,60~85㎡이하,"15,080",,,,
2017-02,지방소계,85~135㎡이하,"3,312",,,,
2017-02,지방소계,135㎡초과,"1,623",,,,
2017-02,기타광역시,계,"5,629",,,,
2017-02,기타광역시,40㎡이하,259,,,,
2017-02,기타광역시,40~60㎡이하,289,,,,
2017-02,기타광역시,60~85㎡이하,"4,286",,,,
2017-02,기타광역시,85~135㎡이하,372,,,,
2017-02,기타광역시,135㎡초과,423,,,,
2017-02,부산,계,984,,,,
2017-02,부산,40㎡이하,258,,,,
2017-02,부산,40~60㎡이하,142,,,,
2017-02,부산,60~85㎡이하,378,,,,
2017-02,부산,85~135㎡이하,118,,,,
2017-02,부산,135㎡초과,88,,,,
2017-02,대구,계,"2,420",,,,
2017-02,대구,40㎡이하,1,,,,
2017-02,대구,40~60㎡이하,76,,,,
2017-02,대구,60~85㎡이하,"2,133",,,,
2017-02,대구,85~135㎡이하,74,,,,
2017-02,대구,135㎡초과,136,,,,
2017-02,광주,계,859,,,,
2017-02,광주,40㎡이하,,,,,
2017-02,광주,40~60㎡이하,66,,,,
2017-02,광주,60~85㎡이하,693,,,,
2017-02,광주,85~135㎡이하,42,,,,
2017-02,광주,135㎡초과,58,,,,
2017-02,대전,계,221,,,,
2017-02,대전,40㎡이하,,,,,
2017-02,대전,40~60㎡이하,,,,,
2017-02,대전,60~85㎡이하,98,,,,
2017-02,대전,85~135㎡이하,52,,,,
2017-02,대전,135㎡초과,71,,,,
2017-02,울산,계,"1,145",,,,
2017-02,울산,40㎡이하,,,,,
2017-02,울산,40~60㎡이하,5,,,,
2017-02,울산,60~85㎡이하,984,,,,
2017-02,울산,85~135㎡이하,86,,,,
2017-02,울산,135㎡초과,70,,,,
2017-02,기타지방,계,"18,926",,,,
2017-02,기타지방,40㎡이하,228,,,,
2017-02,기타지방,40~60㎡이하,"3,764",,,,
2017-02,기타지방,60~85㎡이하,"10,794",,,,
2017-02,기타지방,85~135㎡이하,"2,940",,,,
2017-02,기타지방,135㎡초과,"1,200",,,,
2017-02,강원,계,471,,,,
2017-02,강원,40㎡이하,7,,,,
2017-02,강원,40~60㎡이하,182,,,,
2017-02,강원,60~85㎡이하,39,,,,
2017-02,강원,85~135㎡이하,100,,,,
2017-02,강원,135㎡초과,143,,,,
2017-02,충북,계,"1,105",,,,
2017-02,충북,40㎡이하,4,,,,
2017-02,충북,40~60㎡이하,96,,,,
2017-02,충북,60~85㎡이하,710,,,,
2017-02,충북,85~135㎡이하,139,,,,
2017-02,충북,135㎡초과,156,,,,
2017-02,충남,계,"6,698",,,,
2017-02,충남,40㎡이하,5,,,,
2017-02,충남,40~60㎡이하,"1,833",,,,
2017-02,충남,60~85㎡이하,"4,071",,,,
2017-02,충남,85~135㎡이하,591,,,,
2017-02,충남,135㎡초과,198,,,,
2017-02,전북,계,215,,,,
2017-02,전북,40㎡이하,5,,,,
2017-02,전북,40~60㎡이하,10,,,,
2017-02,전북,60~85㎡이하,29,,,,
2017-02,전북,85~135㎡이하,73,,,,
2017-02,전북,135㎡초과,98,,,,
2017-02,전남,계,414,,,,
2017-02,전남,40㎡이하,27,,,,
2017-02,전남,40~60㎡이하,24,,,,
2017-02,전남,60~85㎡이하,52,,,,
2017-02,전남,85~135㎡이하,224,,,,
2017-02,전남,135㎡초과,87,,,,
2017-02,경북,계,"2,498",,,,
2017-02,경북,40㎡이하,3,,,,
2017-02,경북,40~60㎡이하,70,,,,
2017-02,경북,60~85㎡이하,"1,961",,,,
2017-02,경북,85~135㎡이하,300,,,,
2017-02,경북,135㎡초과,164,,,,
2017-02,경남,계,"3,916",,,,
2017-02,경남,40㎡이하,9,,,,
2017-02,경남,40~60㎡이하,905,,,,
2017-02,경남,60~85㎡이하,"2,386",,,,
2017-02,경남,85~135㎡이하,411,,,,
2017-02,경남,135㎡초과,205,,,,
2017-02,제주,계,"1,263",,,,
2017-02,제주,40㎡이하,166,,,,
2017-02,제주,40~60㎡이하,89,,,,
2017-02,제주,60~85㎡이하,429,,,,
2017-02,제주,85~135㎡이하,459,,,,
2017-02,제주,135㎡초과,120,,,,
2017-02,세종,계,"2,346",,,,
2017-02,세종,40㎡이하,2,,,,
2017-02,세종,40~60㎡이하,555,,,,
2017-02,세종,60~85㎡이하,"1,117",,,,
2017-02,세종,85~135㎡이하,643,,,,
2017-02,세종,135㎡초과,29,,,,
2017-03,총계,계,"33,218",,,,
2017-03,총계,40㎡이하,"2,974",,,,
2017-03,총계,40~60㎡이하,"5,981",,,,
2017-03,총계,60~85㎡이하,"17,355",,,,
2017-03,총계,85~135㎡이하,"4,275",,,,
2017-03,총계,135㎡초과,"2,633",,,,
2017-03,수도권소계,계,"14,129",,,,
2017-03,수도권소계,40㎡이하,"1,843",,,,
2017-03,수도권소계,40~60㎡이하,"3,730",,,,
2017-03,수도권소계,60~85㎡이하,"5,832",,,,
2017-03,수도권소계,85~135㎡이하,"1,786",,,,
2017-03,수도권소계,135㎡초과,938,,,,
2017-03,서울,계,"5,992",,,,
2017-03,서울,40㎡이하,"1,332",,,,
2017-03,서울,40~60㎡이하,"2,600",,,,
2017-03,서울,60~85㎡이하,"1,381",,,,
2017-03,서울,85~135㎡이하,471,,,,
2017-03,서울,135㎡초과,208,,,,
2017-03,인천,계,727,,,,
2017-03,인천,40㎡이하,27,,,,
2017-03,인천,40~60㎡이하,185,,,,
2017-03,인천,60~85㎡이하,257,,,,
2017-03,인천,85~135㎡이하,145,,,,
2017-03,인천,135㎡초과,113,,,,
2017-03,경기,계,"7,410",,,,
2017-03,경기,40㎡이하,484,,,,
2017-03,경기,40~60㎡이하,945,,,,
2017-03,경기,60~85㎡이하,"4,194",,,,
2017-03,경기,85~135㎡이하,"1,170",,,,
2017-03,경기,135㎡초과,617,,,,
2017-03,지방소계,계,"19,089",,,,
2017-03,지방소계,40㎡이하,"1,131",,,,
2017-03,지방소계,40~60㎡이하,"2,251",,,,
2017-03,지방소계,60~85㎡이하,"11,523",,,,
2017-03,지방소계,85~135㎡이하,"2,489",,,,
2017-03,지방소계,135㎡초과,"1,695",,,,
2017-03,기타광역시,계,"6,106",,,,
2017-03,기타광역시,40㎡이하,554,,,,
2017-03,기타광역시,40~60㎡이하,"1,453",,,,
2017-03,기타광역시,60~85㎡이하,"3,266",,,,
2017-03,기타광역시,85~135㎡이하,484,,,,
2017-03,기타광역시,135㎡초과,349,,,,
2017-03,부산,계,"2,101",,,,
2017-03,부산,40㎡이하,369,,,,
2017-03,부산,40~60㎡이하,552,,,,
2017-03,부산,60~85㎡이하,997,,,,
2017-03,부산,85~135㎡이하,140,,,,
2017-03,부산,135㎡초과,43,,,,
2017-03,대구,계,"1,461",,,,
2017-03,대구,40㎡이하,2,,,,
2017-03,대구,40~60㎡이하,783,,,,
2017-03,대구,60~85㎡이하,520,,,,
2017-03,대구,85~135㎡이하,55,,,,
2017-03,대구,135㎡초과,101,,,,
2017-03,광주,계,"1,235",,,,
2017-03,광주,40㎡이하,84,,,,
2017-03,광주,40~60㎡이하,114,,,,
2017-03,광주,60~85㎡이하,988,,,,
2017-03,광주,85~135㎡이하,7,,,,
2017-03,광주,135㎡초과,42,,,,
2017-03,대전,계,314,,,,
2017-03,대전,40㎡이하,98,,,,
2017-03,대전,40~60㎡이하,1,,,,
2017-03,대전,60~85㎡이하,51,,,,
2017-03,대전,85~135㎡이하,91,,,,
2017-03,대전,135㎡초과,73,,,,
2017-03,울산,계,995,,,,
2017-03,울산,40㎡이하,1,,,,
2017-03,울산,40~60㎡이하,3,,,,
2017-03,울산,60~85㎡이하,710,,,,
2017-03,울산,85~135㎡이하,191,,,,
2017-03,울산,135㎡초과,90,,,,
2017-03,기타지방,계,"12,983",,,,
2017-03,기타지방,40㎡이하,577,,,,
2017-03,기타지방,40~60㎡이하,798,,,,
2017-03,기타지방,60~85㎡이하,"8,257",,,,
2017-03,기타지방,85~135㎡이하,"2,005",,,,
2017-03,기타지방,135㎡초과,"1,346",,,,
2017-03,강원,계,307,,,,
2017-03,강원,40㎡이하,20,,,,
2017-03,강원,40~60㎡이하,19,,,,
2017-03,강원,60~85㎡이하,57,,,,
2017-03,강원,85~135㎡이하,118,,,,
2017-03,강원,135㎡초과,93,,,,
2017-03,충북,계,507,,,,
2017-03,충북,40㎡이하,2,,,,
2017-03,충북,40~60㎡이하,14,,,,
2017-03,충북,60~85㎡이하,274,,,,
2017-03,충북,85~135㎡이하,96,,,,
2017-03,충북,135㎡초과,121,,,,
2017-03,충남,계,741,,,,
2017-03,충남,40㎡이하,113,,,,
2017-03,충남,40~60㎡이하,139,,,,
2017-03,충남,60~85㎡이하,150,,,,
2017-03,충남,85~135㎡이하,142,,,,
2017-03,충남,135㎡초과,197,,,,
2017-03,전북,계,"1,256",,,,
2017-03,전북,40㎡이하,211,,,,
2017-03,전북,40~60㎡이하,321,,,,
2017-03,전북,60~85㎡이하,439,,,,
2017-03,전북,85~135㎡이하,143,,,,
2017-03,전북,135㎡초과,142,,,,
2017-03,전남,계,"1,555",,,,
2017-03,전남,40㎡이하,52,,,,
2017-03,전남,40~60㎡이하,49,,,,
2017-03,전남,60~85㎡이하,"1,135",,,,
2017-03,전남,85~135㎡이하,172,,,,
2017-03,전남,135㎡초과,147,,,,
2017-03,경북,계,"2,078",,,,
2017-03,경북,40㎡이하,12,,,,
2017-03,경북,40~60㎡이하,111,,,,
2017-03,경북,60~85㎡이하,"1,593",,,,
2017-03,경북,85~135㎡이하,214,,,,
2017-03,경북,135㎡초과,148,,,,
2017-03,경남,계,"3,921",,,,
2017-03,경남,40㎡이하,11,,,,
2017-03,경남,40~60㎡이하,22,,,,
2017-03,경남,60~85㎡이하,"3,087",,,,
2017-03,경남,85~135㎡이하,533,,,,
2017-03,경남,135㎡초과,268,,,,
2017-03,제주,계,"2,013",,,,
2017-03,제주,40㎡이하,156,,,,
2017-03,제주,40~60㎡이하,123,,,,
2017-03,제주,60~85㎡이하,939,,,,
2017-03,제주,85~135㎡이하,579,,,,
2017-03,제주,135㎡초과,216,,,,
2017-03,세종,계,605,,,,
2017-03,세종,40㎡이하,,,,,
2017-03,세종,40~60㎡이하,,,,,
2017-03,세종,60~85㎡이하,583,,,,
2017-03,세종,85~135㎡이하,8,,,,
2017-03,세종,135㎡초과,14,,,,
2017-04,총계,계,"50,580",,,,
2017-04,총계,40㎡이하,"6,632",,,,
2017-04,총계,40~60㎡이하,"12,708",,,,
2017-04,총계,60~85㎡이하,"22,210",,,,
2017-04,총계,85~135㎡이하,"6,640",,,,
2017-04,총계,135㎡초과,"2,390",,,,
2017-04,수도권소계,계,"18,169",,,,
2017-04,수도권소계,40㎡이하,"4,259",,,,
2017-04,수도권소계,40~60㎡이하,"4,618",,,,
2017-04,수도권소계,60~85㎡이하,"7,016",,,,
2017-04,수도권소계,85~135㎡이하,"1,504",,,,
2017-04,수도권소계,135㎡초과,772,,,,
2017-04,서울,계,"6,786",,,,
2017-04,서울,40㎡이하,"1,076",,,,
2017-04,서울,40~60㎡이하,"2,786",,,,
2017-04,서울,60~85㎡이하,"2,403",,,,
2017-04,서울,85~135㎡이하,373,,,,
2017-04,서울,135㎡초과,148,,,,
2017-04,인천,계,820,,,,
2017-04,인천,40㎡이하,1,,,,
2017-04,인천,40~60㎡이하,70,,,,
2017-04,인천,60~85㎡이하,655,,,,
2017-04,인천,85~135㎡이하,55,,,,
2017-04,인천,135㎡초과,39,,,,
2017-04,경기,계,"10,563",,,,
2017-04,경기,40㎡이하,"3,182",,,,
2017-04,경기,40~60㎡이하,"1,762",,,,
2017-04,경기,60~85㎡이하,"3,958",,,,
2017-04,경기,85~135㎡이하,"1,076",,,,
2017-04,경기,135㎡초과,585,,,,
2017-04,지방소계,계,"32,411",,,,
2017-04,지방소계,40㎡이하,"2,373",,,,
2017-04,지방소계,40~60㎡이하,"8,090",,,,
2017-04,지방소계,60~85㎡이하,"15,194",,,,
2017-04,지방소계,85~135㎡이하,"5,136",,,,
2017-04,지방소계,135㎡초과,"1,618",,,,
2017-04,기타광역시,계,"8,347",,,,
2017-04,기타광역시,40㎡이하,672,,,,
2017-04,기타광역시,40~60㎡이하,"2,107",,,,
2017-04,기타광역시,60~85㎡이하,"4,685",,,,
2017-04,기타광역시,85~135㎡이하,608,,,,
2017-04,기타광역시,135㎡초과,275,,,,
2017-04,부산,계,"3,398",,,,
2017-04,부산,40㎡이하,410,,,,
2017-04,부산,40~60㎡이하,"1,345",,,,
2017-04,부산,60~85㎡이하,"1,188",,,,
2017-04,부산,85~135㎡이하,408,,,,
2017-04,부산,135㎡초과,47,,,,
2017-04,대구,계,172,,,,
2017-04,대구,40㎡이하,1,,,,
2017-04,대구,40~60㎡이하,7,,,,
2017-04,대구,60~85㎡이하,40,,,,
2017-04,대구,85~135㎡이하,74,,,,
2017-04,대구,135㎡초과,50,,,,
2017-04,광주,계,820,,,,
2017-04,광주,40㎡이하,59,,,,
2017-04,광주,40~60㎡이하,153,,,,
2017-04,광주,60~85㎡이하,524,,,,
2017-04,광주,85~135㎡이하,26,,,,
2017-04,광주,135㎡초과,58,,,,
2017-04,대전,계,"2,975",,,,
2017-04,대전,40㎡이하,1,,,,
2017-04,대전,40~60㎡이하,525,,,,
2017-04,대전,60~85㎡이하,"2,393",,,,
2017-04,대전,85~135㎡이하,11,,,,
2017-04,대전,135㎡초과,45,,,,
2017-04,울산,계,982,,,,
2017-04,울산,40㎡이하,201,,,,
2017-04,울산,40~60㎡이하,77,,,,
2017-04,울산,60~85㎡이하,540,,,,
2017-04,울산,85~135㎡이하,89,,,,
2017-04,울산,135㎡초과,75,,,,
2017-04,기타지방,계,"24,064",,,,
2017-04,기타지방,40㎡이하,"1,701",,,,
2017-04,기타지방,40~60㎡이하,"5,983",,,,
2017-04,기타지방,60~85㎡이하,"10,509",,,,
2017-04,기타지방,85~135㎡이하,"4,528",,,,
2017-04,기타지방,135㎡초과,"1,343",,,,
2017-04,강원,계,772,,,,
2017-04,강원,40㎡이하,15,,,,
2017-04,강원,40~60㎡이하,29,,,,
2017-04,강원,60~85㎡이하,389,,,,
2017-04,강원,85~135㎡이하,218,,,,
2017-04,강원,135㎡초과,121,,,,
2017-04,충북,계,"2,284",,,,
2017-04,충북,40㎡이하,7,,,,
2017-04,충북,40~60㎡이하,"1,255",,,,
